DATE,MODE**,PARTICULARS,DEPOSITS,WITHDRAWALS,BALANCE
13-09-2024,BILL,BIL/INFT/061428902175/IOCL/PAYMENT,,3499.0,1972244.45
13-09-2024,MOBILE BANKING,MMT/IMPS/802556962301/KAVYA REDDY/HDFC BANK LTD,24000.0,,1996244.45
14-09-2024,DEBIT CARD,VPS/ZOMATO/875192064314/KUKATPALLY,,310.0,1995934.45
15-09-2024,BILL,BIL/INFT/622546722961/UBER/PAYMENT,,79.0,1995855.45
15-09-2024,MOBILE BANKING,MMT/IMPS/763984456833/SANJANA HEGDE/HDFC BANK LTD,850.0,,1996705.45
16-09-2024,MOBILE BANKING,MMT/IMPS/276817629259/SUNIL YADAV/HDFC BANK LTD,1200.0,,1997905.45
16-09-2024,OTHER ATMS,NFS/10513769/CASH WDL/16-09-24,,5200.0,1992705.45
16-09-2024,DEBIT CARD,VPS/ZOMATO/175803545779/HYDERABAD,,120.0,1992585.45
16-09-2024,OTHER ATMS,NFS/13313710/CASH WDL/16-09-24,,449.0,1992136.45
17-09-2024,UPI,UPI/780843342886/UPI/kiranreddy867@ybl/State Bank Of I/,,1680.0,1990456.45
17-09-2024,MOBILE BANKING,MMT/IMPS/060877917066/KAVERI MENON/HDFC BANK LTD,11200.0,,2001656.45
17-09-2024,MOBILE BANKING,MMT/IMPS/053867602605/GANESH KUMAR/HDFC BANK LTD,7500.0,,2009156.45
18-09-2024,OTHER ATMS,NFS/07568856/CASH WDL/18-09-24,,850.0,2008306.45
18-09-2024,OTHER ATMS,NFS/40960349/CASH WDL/18-09-24,,120.0,2008186.45
18-09-2024,DEBIT CARD,VPS/APOLLO PHA/583814016271/BANJARA HILLS,,699.0,2007487.45
19-09-2024,MOBILE BANKING,MMT/IMPS/533900257206/PRIYA NAIR/HDFC BANK LTD,7500.0,,2014987.45
19-09-2024,MOBILE BANKING,MMT/IMPS/029266959787/CHANDAN SHARMA/HDFC BANK LTD,4800.0,,2019787.45
19-09-2024,OTHER ATMS,NFS/45321925/CASH WDL/19-09-24,,120.0,2019667.45
20-09-2024,OTHER ATMS,NFS/12715402/CASH WDL/20-09-24,,999.0,2018668.45
21-09-2024,UPI,UPI/458442307002/UPI/vinaypatil300@ybl/State Bank Of I/,,5200.0,2013468.45
21-09-2024,DEBIT CARD,VPS/PVR CINEMA/263271230382/JAYANAGAR,,850.0,2012618.45
22-09-2024,MOBILE BANKING,MMT/IMPS/368626962111/NILESH KULKARNI/HDFC BANK LTD,500.0,,2013118.45
22-09-2024,BILL,BIL/INFT/374678652901/IOCL/PAYMENT,,1250.0,2011868.45
22-09-2024,MOBILE BANKING,MMT/IMPS/916076469756/BABU LAL/HDFC BANK LTD,11200.0,,2023068.45
24-09-2024,DEBIT CARD,VPS/AMAZON/077188405726/MANGALURU,,2380.0,2020688.45
24-09-2024,BILL,BIL/INFT/085072590161/BPCL/PAYMENT,,999.0,2019689.45
24-09-2024,UPI,UPI/502325843078/UPI/gopalnaik289@okhdfcbank/State Bank Of I/,,699.0,2018990.45
25-09-2024,INTEREST,CREDIT INTEREST CAPITALISED,181.04,,2019171.49
25-09-2024,CHARGES,GST ON BANK CHARGES,,17.7,2019153.79
26-09-2024,MOBILE BANKING,MMT/IMPS/676532077914/ARUN SHARMA/HDFC BANK LTD,850.0,,2020003.79
26-09-2024,DEBIT CARD,VPS/IRCTC/769503030670/PUNE,,249.0,2019754.79
26-09-2024,DEBIT CARD,VPS/AIRTEL/846311199428/WHITEFIELD,,49.0,2019705.79
27-09-2024,MOBILE BANKING,MMT/IMPS/432783738952/FATIMA SHEIKH/HDFC BANK LTD,500.0,,2020205.79
28-09-2024,UPI,UPI/493211131891/UPI/rahulsingh214@paytm/State Bank Of I/,,5200.0,2015005.79
01-10-2024,SALARY,NEFT-419875249761-TECHNOVA SOLUTIONS-SALARY-628984-HDFC0825037,77250.0,,2092255.79
03-10-2024,MOBILE BANKING,MMT/IMPS/856946770321/GEETA DEVI/HDFC BANK LTD,4800.0,,2097055.79
03-10-2024,MOBILE BANKING,MMT/IMPS/079102926726/RAMESH GOWDA/HDFC BANK LTD,1200.0,,2098255.79
03-10-2024,NEFT,NEFT DR-HDFC0285421-ANJALI RAO-089293908846-RENT,,22000.0,2076255.79
03-10-2024,MOBILE BANKING,MMT/IMPS/576162183551/REKHA PILLAI/HDFC BANK LTD,18500.0,,2094755.79
03-10-2024,BILL,BIL/INFT/281939787165/BESCOM/PAYMENT,,449.0,2094306.79
03-10-2024,UPI,UPI/778946900745/UPI/santoshiye551@okhdfcbank/State Bank Of I/,,1250.0,2093056.79
03-10-2024,UPI,UPI/565199730964/UPI/kavyareddy555@okaxis/State Bank Of I/,,79.0,2092977.79
04-10-2024,DEBIT CARD,VPS/MEDPLUS/582917679169/KORAMANGALA,,2380.0,2090597.79
04-10-2024,MOBILE BANKING,MMT/IMPS/372358386904/IMRAN KHAN/HDFC BANK LTD,11200.0,,2101797.79
05-10-2024,OTHER ATMS,NFS/69919477/CASH WDL/05-10-24,,850.0,2100947.79
06-10-2024,BILL,BIL/INFT/171964636169/UBER/PAYMENT,,449.0,2100498.79
07-10-2024,UPI,UPI/434493973337/UPI/naveenkuma644@paytm/State Bank Of I/,,7800.0,2092698.79
07-10-2024,MOBILE BANKING,MMT/IMPS/358885922329/SUSHMA RAO/HDFC BANK LTD,500.0,,2093198.79
08-10-2024,BILL,BIL/INFT/754991830162/BPCL/PAYMENT,,49.0,2093149.79
08-10-2024,MOBILE BANKING,MMT/IMPS/376985283629/SANTOSH KUMAR/HDFC BANK LTD,11200.0,,2104349.79
09-10-2024,UPI,UPI/146500884382/UPI/farhankhan155@paytm/State Bank Of I/,,999.0,2103350.79
09-10-2024,DEBIT CARD,VPS/JIO/149619339739/KUKATPALLY,,79.0,2103271.79
10-10-2024,BILL,BIL/INFT/562769791399/RELIANCE FRESH/PAYMENT,,699.0,2102572.79
11-10-2024,OTHER ATMS,NFS/70747052/CASH WDL/11-10-24,,850.0,2101722.79
11-10-2024,MOBILE BANKING,MMT/IMPS/838841475116/CHANDAN SHARMA/HDFC BANK LTD,850.0,,2102572.79
11-10-2024,UPI,UPI/113676473142/UPI/farhankhan996@ybl/State Bank Of I/,,249.0,2102323.79
11-10-2024,DEBIT CARD,VPS/MEDPLUS/126465095460/JAYANAGAR,,49.0,2102274.79
12-10-2024,DEBIT CARD,VPS/MEDPLUS/543444317739/MUMBAI,,850.0,2101424.79
12-10-2024,DEBIT CARD,VPS/SWIGGY/453096632022/MANGALURU,,999.0,2100425.79
12-10-2024,OTHER ATMS,NFS/45979775/CASH WDL/12-10-24,,249.0,2100176.79
13-10-2024,OTHER ATMS,NFS/94314366/CASH WDL/13-10-24,,1680.0,2098496.79
13-10-2024,UPI,UPI/170464800868/UPI/naveenkuma144@okhdfcbank/State Bank Of I/,,1680.0,2096816.79
15-10-2024,UPI,UPI/771534000201/UPI/vinaypatil172@okhdfcbank/State Bank Of I/,,699.0,2096117.79
15-10-2024,OTHER ATMS,NFS/26499036/CASH WDL/15-10-24,,79.0,2096038.79
15-10-2024,OTHER ATMS,NFS/45523856/CASH WDL/15-10-24,,2380.0,2093658.79
16-10-2024,OTHER ATMS,NFS/93260352/CASH WDL/16-10-24,,120.0,2093538.79
16-10-2024,MOBILE BANKING,MMT/IMPS/915771058062/SANJANA HEGDE/HDFC BANK LTD,850.0,,2094388.79
16-10-2024,OTHER ATMS,NFS/71785350/CASH WDL/16-10-24,,7800.0,2086588.79
16-10-2024,BILL,BIL/INFT/500895886772/APOLLO PHARMACY/PAYMENT,,449.0,2086139.79
16-10-2024,BILL,BIL/INFT/891349296843/BPCL/PAYMENT,,999.0,2085140.79
17-10-2024,MOBILE BANKING,MMT/IMPS/968004897894/CHANDAN SHARMA/HDFC BANK LTD,850.0,,2085990.79
17-10-2024,BILL,BIL/INFT/124921890462/JIO/PAYMENT,,120.0,2085870.79
17-10-2024,MOBILE BANKING,MMT/IMPS/569363318249/RANJIT SINGH/HDFC BANK LTD,11200.0,,2097070.79
18-10-2024,MOBILE BANKING,MMT/IMPS/588065679347/ANAND KUMAR/HDFC BANK LTD,18500.0,,2115570.79
18-10-2024,OTHER ATMS,NFS/06730574/CASH WDL/18-10-24,,249.0,2115321.79
19-10-2024,MOBILE BANKING,MMT/IMPS/327957450697/RAHUL SINGH/HDFC BANK LTD,24000.0,,2139321.79
20-10-2024,DEBIT CARD,VPS/FLIPKART/535427293701/JAYANAGAR,,699.0,2138622.79
20-10-2024,DEBIT CARD,VPS/RELIANCE F/928645017578/KORAMANGALA,,3499.0,2135123.79
20-10-2024,BILL,BIL/INFT/992321457089/RELIANCE FRESH/PAYMENT,,3499.0,2131624.79
20-10-2024,MOBILE BANKING,MMT/IMPS/425723811248/RAJESH VERMA/HDFC BANK LTD,11200.0,,2142824.79
21-10-2024,UPI,UPI/880192159387/UPI/mohandas587@ybl/State Bank Of I/,,999.0,2141825.79
21-10-2024,BILL,BIL/INFT/988573884570/AMAZON/PAYMENT,,699.0,2141126.79
21-10-2024,OTHER ATMS,NFS/73207624/CASH WDL/21-10-24,,120.0,2141006.79
22-10-2024,MOBILE BANKING,MMT/IMPS/267620658390/ADITYA KUMAR/HDFC BANK LTD,2500.0,,2143506.79
23-10-2024,BILL,BIL/INFT/641984585560/IRCTC/PAYMENT,,2380.0,2141126.79
23-10-2024,OTHER ATMS,NFS/34094932/CASH WDL/23-10-24,,850.0,2140276.79
23-10-2024,BILL,BIL/INFT/263517604135/BPCL/PAYMENT,,1680.0,2138596.79
25-10-2024,UPI,UPI/234730753848/UPI/farhankhan38@okaxis/State Bank Of I/,,850.0,2137746.79
25-10-2024,DEBIT CARD,VPS/DMART/624587549981/SECUNDERABAD,,310.0,2137436.79
26-10-2024,DEBIT CARD,VPS/AIRTEL/846952121114/INDIRANAGAR,,49.0,2137387.79
26-10-2024,MOBILE BANKING,MMT/IMPS/057792052879/KIRAN REDDY/HDFC BANK LTD,18500.0,,2155887.79
26-10-2024,BILL,BIL/INFT/237272572972/AMAZON/PAYMENT,,850.0,2155037.79
28-10-2024,BILL,BIL/INFT/539796445913/BESCOM/PAYMENT,,79.0,2154958.79
29-10-2024,OTHER ATMS,NFS/35538056/CASH WDL/29-10-24,,79.0,2154879.79
01-11-2024,UPI,UPI/326920595834/UPI/tarageorge625@okaxis/State Bank Of I/,,5200.0,2149679.79
01-11-2024,SALARY,NEFT-559895470101-TECHNOVA SOLUTIONS-SALARY-628984-HDFC0295195,78500.0,,2228179.79
01-11-2024,MOBILE BANKING,MMT/IMPS/784692162232/PADMA RAO/HDFC BANK LTD,500.0,,2228679.79
02-11-2024,MOBILE BANKING,MMT/IMPS/412507615108/GANESH KUMAR/HDFC BANK LTD,1200.0,,2229879.79
02-11-2024,UPI,UPI/217641248449/UPI/vinaypatil352@paytm/State Bank Of I/,,699.0,2229180.79
02-11-2024,OTHER ATMS,NFS/98849180/CASH WDL/02-11-24,,999.0,2228181.79
03-11-2024,DEBIT CARD,VPS/IRCTC/596518244813/WHITEFIELD,,79.0,2228102.79
03-11-2024,NEFT,NEFT DR-HDFC0358579-SUNIL SHETTY-108196719612-RENT,,22000.0,2206102.79
04-11-2024,OTHER ATMS,NFS/02770317/CASH WDL/04-11-24,,120.0,2205982.79
05-11-2024,MOBILE BANKING,MMT/IMPS/355649659212/SHEELA DEVI/HDFC BANK LTD,4800.0,,2210782.79
06-11-2024,BILL,BIL/INFT/214322552567/BESCOM/PAYMENT,,699.0,2210083.79
06-11-2024,MOBILE BANKING,MMT/IMPS/620119833725/ROHIT SHARMA/HDFC BANK LTD,11200.0,,2221283.79
07-11-2024,UPI,UPI/003919823260/UPI/vikramnair673@oksbi/State Bank Of I/,,850.0,2220433.79
07-11-2024,UPI,UPI/927995517063/UPI/arjunmehta805@paytm/State Bank Of I/,,249.0,2220184.79
09-11-2024,OTHER ATMS,NFS/41702088/CASH WDL/09-11-24,,2380.0,2217804.79
09-11-2024,BILL,BIL/INFT/037171410892/JIO/PAYMENT,,2380.0,2215424.79
10-11-2024,DEBIT CARD,VPS/APOLLO PHA/528542496891/BTM LAYOUT,,310.0,2215114.79
11-11-2024,BILL,BIL/INFT/926909027073/ZOMATO/PAYMENT,,850.0,2214264.79
11-11-2024,DEBIT CARD,VPS/RELIANCE F/244851243641/PUNE,,850.0,2213414.79
12-11-2024,MOBILE BANKING,MMT/IMPS/478159406872/ANJALI RAO/HDFC BANK LTD,1200.0,,2214614.79
12-11-2024,MOBILE BANKING,MMT/IMPS/170018302572/RAVI KUMAR/HDFC BANK LTD,850.0,,2215464.79
12-11-2024,BILL,BIL/INFT/492639952011/JIO/PAYMENT,,5200.0,2210264.79
13-11-2024,OTHER ATMS,NFS/56154583/CASH WDL/13-11-24,,1680.0,2208584.79
14-11-2024,UPI,UPI/077398422589/UPI/rajeshverm114@oksbi/State Bank Of I/,,310.0,2208274.79
14-11-2024,OTHER ATMS,NFS/74192099/CASH WDL/14-11-24,,1250.0,2207024.79
15-11-2024,MOBILE BANKING,MMT/IMPS/241238454656/RAVI KUMAR/HDFC BANK LTD,24000.0,,2231024.79
15-11-2024,UPI,UPI/775005244652/UPI/sunilshett317@okhdfcbank/State Bank Of I/,,79.0,2230945.79
16-11-2024,MOBILE BANKING,MMT/IMPS/097311792955/SHEELA DEVI/HDFC BANK LTD,4800.0,,2235745.79
16-11-2024,DEBIT CARD,VPS/SWIGGY/936610908529/WHITEFIELD,,5200.0,2230545.79
17-11-2024,UPI,UPI/891029614089/UPI/ayeshakhan514@okaxis/State Bank Of I/,,7800.0,2222745.79
17-11-2024,DEBIT CARD,VPS/ZOMATO/571964146321/HSR LAYOUT,,850.0,2221895.79
17-11-2024,DEBIT CARD,VPS/APOLLO PHA/626981756752/MYSURU,,449.0,2221446.79
17-11-2024,DEBIT CARD,VPS/MEDPLUS/205486587272/MARATHAHALLI,,850.0,2220596.79
17-11-2024,MOBILE BANKING,MMT/IMPS/575157496294/LAKSHMI VENKAT/HDFC BANK LTD,4800.0,,2225396.79
17-11-2024,BILL,BIL/INFT/109347928342/APOLLO PHARMACY/PAYMENT,,850.0,2224546.79
18-11-2024,OTHER ATMS,NFS/54345163/CASH WDL/18-11-24,,1680.0,2222866.79
18-11-2024,NEFT,NEFT-280303008144-SOUTHERN RETAILS-REIMB-628984-HDFC0716190,24000.0,,2246866.79
19-11-2024,OTHER ATMS,NFS/26068135/CASH WDL/19-11-24,,120.0,2246746.79
20-11-2024,OTHER ATMS,NFS/65324645/CASH WDL/20-11-24,,49.0,2246697.79
21-11-2024,OTHER ATMS,NFS/89991818/CASH WDL/21-11-24,,249.0,2246448.79
21-11-2024,BILL,BIL/INFT/603625167119/IOCL/PAYMENT,,1250.0,2245198.79
22-11-2024,DEBIT CARD,VPS/PVR CINEMA/439970083250/SECUNDERABAD,,79.0,2245119.79
22-11-2024,BILL,BIL/INFT/326287023078/AIRTEL/PAYMENT,,449.0,2244670.79
22-11-2024,MOBILE BANKING,MMT/IMPS/125946752714/BABU LAL/HDFC BANK LTD,500.0,,2245170.79
23-11-2024,MOBILE BANKING,MMT/IMPS/579560336540/PRAKASH RAO/HDFC BANK LTD,2500.0,,2247670.79
24-11-2024,DEBIT CARD,VPS/HPCL/255508911760/BTM LAYOUT,,5200.0,2242470.79
24-11-2024,UPI,UPI/309931054942/UPI/gopalnaik27@okaxis/State Bank Of I/,,3499.0,2238971.79
24-11-2024,DEBIT CARD,VPS/UBER/650303223551/HSR LAYOUT,,999.0,2237972.79
26-11-2024,BILL,BIL/INFT/615563252535/ZOMATO/PAYMENT,,1680.0,2236292.79
27-11-2024,DEBIT CARD,VPS/MEDPLUS/330233865074/MARATHAHALLI,,2380.0,2233912.79
28-11-2024,BILL,BIL/INFT/390522859596/PVR CINEMAS/PAYMENT,,850.0,2233062.79
28-11-2024,OTHER ATMS,NFS/49583723/CASH WDL/28-11-24,,310.0,2232752.79
29-11-2024,UPI,UPI/578296409984/UPI/vikramnair86@okhdfcbank/State Bank Of I/,,699.0,2232053.79
