Txn Date,Value Date,Particulars,Instrument ID,Debit,Credit,Balance
30/08/2024,30/08/2024,UPI/910792848522/kiranreddy451@paytm/CNRB,910792848522,5200.0,,1584812.43
30/08/2024,30/08/2024,BY TRANSFER/IMPS/691303571042/RAJENDRA PRASAD/CNRB,691303571042,,2500.0,1587312.43
31/08/2024,31/08/2024,BY TRANSFER/IMPS/625127769032/PRIYA NAIR/CNRB,625127769032,,500.0,1587812.43
31/08/2024,31/08/2024,POS/0236/OLA/SECUNDERABAD,606355150666,449.0,,1587363.43
01/09/2024,01/09/2024,UPI/892900060904/smitharao832@oksbi/CNRB,892900060904,79.0,,1587284.43
02/09/2024,02/09/2024,NEFT CR-HDFC0869728-TECHNOVA SOLUTIONS-170526674494-SALARY KAVYA REDDY,188857207294,,61250.0,1648534.43
03/09/2024,03/09/2024,UPI/826507547724/vinaypatil407@paytm/CNRB,826507547724,1680.0,,1646854.43
05/09/2024,05/09/2024,NEFT DR-HDFC0518182-SANTOSH IYER-081630726661-RENT,210312121212,18000.0,,1628854.43
07/09/2024,07/09/2024,POS/9120/MEDPLUS/SECUNDERABAD,121856051397,5200.0,,1623654.43
09/09/2024,09/09/2024,POS/4340/OLA/MANGALURU,744084493929,999.0,,1622655.43
09/09/2024,09/09/2024,BY TRANSFER/IMPS/601050476679/RESHMA KHAN/CNRB,601050476679,,850.0,1623505.43
09/09/2024,09/09/2024,BY TRANSFER/IMPS/136720562588/ARUN SHARMA/CNRB,136720562588,,18500.0,1642005.43
15/09/2024,15/09/2024,BY TRANSFER/IMPS/106065646910/NILESH KULKARNI/CNRB,106065646910,,11200.0,1653205.43
15/09/2024,15/09/2024,UPI/579935952741/priyanair819@oksbi/CNRB,579935952741,449.0,,1652756.43
15/09/2024,15/09/2024,BY TRANSFER/IMPS/764849443042/RAMESH PILLAI/CNRB,764849443042,,500.0,1653256.43
15/09/2024,15/09/2024,BIL/INFT/711335046167/APOLLO PHARMACY/PAYMENT,711335046167,5200.0,,1648056.43
16/09/2024,16/09/2024,POS/1418/SWIGGY/MARATHAHALLI,235463218889,1250.0,,1646806.43
16/09/2024,16/09/2024,BY TRANSFER/IMPS/159832472532/DIVYA MENON/CNRB,159832472532,,11200.0,1658006.43
16/09/2024,16/09/2024,UPI/251177130716/mohandas909@oksbi/CNRB,251177130716,120.0,,1657886.43
16/09/2024,16/09/2024,ATM WDL/0992/BTM LAYOUT,111321608293,699.0,,1657187.43
17/09/2024,17/09/2024,BIL/INFT/319513179366/OLA/PAYMENT,319513179366,2380.0,,1654807.43
17/09/2024,17/09/2024,POS/2802/IRCTC/PUNE,324253477656,249.0,,1654558.43
18/09/2024,18/09/2024,ATM WDL/7508/SECUNDERABAD,757451172700,1250.0,,1653308.43
18/09/2024,18/09/2024,UPI/261479200908/kiranreddy776@paytm/CNRB,261479200908,310.0,,1652998.43
18/09/2024,18/09/2024,BY TRANSFER/IMPS/009456383998/SUNITA DEVI/CNRB,009456383998,,4800.0,1657798.43
20/09/2024,20/09/2024,BY TRANSFER/IMPS/167041178891/NAVEEN KUMAR/CNRB,167041178891,,4800.0,1662598.43
20/09/2024,20/09/2024,ATM WDL/2411/MYSURU,792040631327,3499.0,,1659099.43
20/09/2024,20/09/2024,ATM WDL/0938/JAYANAGAR,455634834062,850.0,,1658249.43
21/09/2024,21/09/2024,POS/6102/ZOMATO/PUNE,458828262433,1680.0,,1656569.43
21/09/2024,21/09/2024,ATM WDL/6366/MANGALURU,975901252988,310.0,,1656259.43
21/09/2024,21/09/2024,BIL/INFT/554092392022/IOCL/PAYMENT,554092392022,449.0,,1655810.43
22/09/2024,22/09/2024,BIL/INFT/410454527442/AIRTEL/PAYMENT,410454527442,850.0,,1654960.43
22/09/2024,22/09/2024,ATM WDL/6483/KORAMANGALA,763491149629,699.0,,1654261.43
22/09/2024,22/09/2024,BIL/INFT/690981603818/SWIGGY/PAYMENT,690981603818,699.0,,1653562.43
23/09/2024,23/09/2024,UPI/764665508060/kavyareddy533@paytm/CNRB,764665508060,5200.0,,1648362.43
23/09/2024,23/09/2024,BIL/INFT/142487980043/IRCTC/PAYMENT,142487980043,310.0,,1648052.43
23/09/2024,23/09/2024,UPI/843444546595/gopalnaik268@oksbi/CNRB,843444546595,120.0,,1647932.43
23/09/2024,23/09/2024,BIL/INFT/627100497670/FLIPKART/PAYMENT,627100497670,310.0,,1647622.43
25/09/2024,25/09/2024,CREDIT INTEREST CAPITALISED,311078910568,,106.87,1647729.3
25/09/2024,25/09/2024,GST ON BANK CHARGES,952272301471,17.7,,1647711.6
25/09/2024,25/09/2024,ATM WDL/2214/HYDERABAD,808222749448,2380.0,,1645331.6
27/09/2024,27/09/2024,UPI/101213950558/meerapilla400@ybl/CNRB,101213950558,2380.0,,1642951.6
27/09/2024,27/09/2024,POS/7537/RELIANCE FRESH/PUNE,322595858635,699.0,,1642252.6
27/09/2024,27/09/2024,ATM WDL/6634/KORAMANGALA,204455822181,120.0,,1642132.6
28/09/2024,28/09/2024,UPI/942691542490/santoshiye765@okaxis/CNRB,942691542490,1680.0,,1640452.6
29/09/2024,29/09/2024,BIL/INFT/074987645559/AIRTEL/PAYMENT,074987645559,2380.0,,1638072.6
29/09/2024,29/09/2024,BY TRANSFER/IMPS/701135522255/TARA SINGH/CNRB,701135522255,,850.0,1638922.6
29/09/2024,29/09/2024,UPI/411772934647/gopalnaik321@okaxis/CNRB,411772934647,850.0,,1638072.6
01/10/2024,01/10/2024,BIL/INFT/762968007665/AMAZON/PAYMENT,762968007665,5200.0,,1632872.6
01/10/2024,01/10/2024,BIL/INFT/911753656541/IRCTC/PAYMENT,911753656541,850.0,,1632022.6
01/10/2024,01/10/2024,ATM WDL/8357/INDIRANAGAR,088283600107,120.0,,1631902.6
02/10/2024,02/10/2024,BY TRANSFER/IMPS/753454918537/VINAY PATIL/CNRB,753454918537,,11200.0,1643102.6
02/10/2024,02/10/2024,BIL/INFT/437788744398/SWIGGY/PAYMENT,437788744398,310.0,,1642792.6
02/10/2024,02/10/2024,UPI/495279291748/anjalirao263@paytm/CNRB,495279291748,2380.0,,1640412.6
03/10/2024,03/10/2024,POS/8421/AIRTEL/PUNE,871127882402,79.0,,1640333.6
03/10/2024,03/10/2024,BY TRANSFER/IMPS/005959326655/RAVI KUMAR/CNRB,005959326655,,500.0,1640833.6
03/10/2024,03/10/2024,NEFT CR-HDFC0208769-TECHNOVA SOLUTIONS-190157081413-SALARY KAVYA REDDY,183949844685,,62500.0,1703333.6
03/10/2024,03/10/2024,NEFT DR-HDFC0293393-PRIYA NAIR-629887786763-RENT,828691781802,22000.0,,1681333.6
04/10/2024,04/10/2024,BIL/INFT/598690031007/BESCOM/PAYMENT,598690031007,249.0,,1681084.6
04/10/2024,04/10/2024,NEFT-118758628011-TECHNOVA SOLUTIONS-REIMB-923959-HDFC0179942,669307536249,,12000.0,1693084.6
05/10/2024,05/10/2024,BIL/INFT/062643637138/BESCOM/PAYMENT,062643637138,449.0,,1692635.6
05/10/2024,05/10/2024,UPI/529890417601/santoshiye511@okaxis/CNRB,529890417601,5200.0,,1687435.6
06/10/2024,06/10/2024,POS/6811/BPCL/HSR LAYOUT,048303267625,449.0,,1686986.6
07/10/2024,07/10/2024,POS/5923/OLA/PUNE,946145176156,850.0,,1686136.6
07/10/2024,07/10/2024,BY TRANSFER/IMPS/120776221616/KIRAN REDDY/CNRB,120776221616,,18500.0,1704636.6
07/10/2024,07/10/2024,BIL/INFT/529665979036/AMAZON/PAYMENT,529665979036,699.0,,1703937.6
07/10/2024,07/10/2024,NEFT-797267821488-TECHNOVA SOLUTIONS-REIMB-923959-HDFC0532786,138064978528,,24000.0,1727937.6
07/10/2024,07/10/2024,POS/6341/BPCL/BANJARA HILLS,520272127843,2380.0,,1725557.6
08/10/2024,08/10/2024,UPI/327012611229/harishmeno911@paytm/CNRB,327012611229,3499.0,,1722058.6
10/10/2024,10/10/2024,UPI/242046722206/naveenkuma886@ybl/CNRB,242046722206,1250.0,,1720808.6
10/10/2024,10/10/2024,POS/7852/MEDPLUS/HYDERABAD,526602004312,449.0,,1720359.6
10/10/2024,10/10/2024,BIL/INFT/459047288010/BPCL/PAYMENT,459047288010,79.0,,1720280.6
11/10/2024,11/10/2024,UPI/799089592722/ayeshakhan582@okhdfcbank/CNRB,799089592722,449.0,,1719831.6
11/10/2024,11/10/2024,UPI/087926327500/arjunmehta340@okaxis/CNRB,087926327500,120.0,,1719711.6
11/10/2024,11/10/2024,BY TRANSFER/IMPS/122247936259/MEENA IYER/CNRB,122247936259,,7500.0,1727211.6
11/10/2024,11/10/2024,ATM WDL/9756/KUKATPALLY,915651770195,49.0,,1727162.6
13/10/2024,13/10/2024,POS/9938/RELIANCE FRESH/SECUNDERABAD,957530696835,1680.0,,1725482.6
13/10/2024,13/10/2024,BY TRANSFER/IMPS/369620556735/AYESHA KHAN/CNRB,369620556735,,1200.0,1726682.6
14/10/2024,14/10/2024,ATM WDL/3148/JAYANAGAR,767924950873,1250.0,,1725432.6
14/10/2024,14/10/2024,POS/9870/MEDPLUS/MYSURU,062107050088,999.0,,1724433.6
16/10/2024,16/10/2024,UPI/856645482773/arjunmehta604@paytm/CNRB,856645482773,999.0,,1723434.6
17/10/2024,17/10/2024,BIL/INFT/647044470672/AIRTEL/PAYMENT,647044470672,120.0,,1723314.6
18/10/2024,18/10/2024,BIL/INFT/958737894192/RELIANCE FRESH/PAYMENT,958737894192,310.0,,1723004.6
19/10/2024,19/10/2024,POS/0826/PVR CINEMAS/MARATHAHALLI,843612478581,850.0,,1722154.6
21/10/2024,21/10/2024,POS/7593/DMART/KUKATPALLY,951316005266,1680.0,,1720474.6
22/10/2024,22/10/2024,BY TRANSFER/IMPS/622446401525/SANJANA HEGDE/CNRB,622446401525,,24000.0,1744474.6
22/10/2024,22/10/2024,UPI/730749520188/farhankhan845@okhdfcbank/CNRB,730749520188,999.0,,1743475.6
23/10/2024,23/10/2024,ATM WDL/5959/KUKATPALLY,350414612755,1250.0,,1742225.6
23/10/2024,23/10/2024,POS/2183/IOCL/MANGALURU,168490159154,1250.0,,1740975.6
23/10/2024,23/10/2024,POS/6817/AMAZON/BTM LAYOUT,949820480492,449.0,,1740526.6
23/10/2024,23/10/2024,ATM WDL/9359/INDIRANAGAR,108293904337,1250.0,,1739276.6
24/10/2024,24/10/2024,BY TRANSFER/IMPS/616538550420/KIRAN REDDY/CNRB,616538550420,,18500.0,1757776.6
24/10/2024,24/10/2024,BY TRANSFER/IMPS/300606716040/DEEPA NAIR/CNRB,300606716040,,11200.0,1768976.6
25/10/2024,25/10/2024,ATM WDL/5812/WHITEFIELD,504384193400,449.0,,1768527.6
26/10/2024,26/10/2024,BIL/INFT/429090420217/AIRTEL/PAYMENT,429090420217,850.0,,1767677.6
28/10/2024,28/10/2024,BY TRANSFER/IMPS/660470322641/ADITYA KUMAR/CNRB,660470322641,,18500.0,1786177.6
29/10/2024,29/10/2024,UPI/075829957801/harishmeno127@paytm/CNRB,075829957801,999.0,,1785178.6
30/10/2024,30/10/2024,ATM WDL/3668/PUNE,357730356657,1250.0,,1783928.6
31/10/2024,31/10/2024,ATM WDL/3757/SECUNDERABAD,492245604249,699.0,,1783229.6
01/11/2024,01/11/2024,NEFT CR-HDFC0162166-TECHNOVA SOLUTIONS-549886709581-SALARY KAVYA REDDY,416556085025,,62000.0,1845229.6
02/11/2024,02/11/2024,UPI/189032325683/divyamenon392@oksbi/CNRB,189032325683,310.0,,1844919.6
02/11/2024,02/11/2024,BIL/INFT/828078909821/IOCL/PAYMENT,828078909821,699.0,,1844220.6
03/11/2024,03/11/2024,BIL/INFT/865704519064/MEDPLUS/PAYMENT,865704519064,1680.0,,1842540.6
03/11/2024,03/11/2024,POS/5108/MEDPLUS/MYSURU,599799863085,449.0,,1842091.6
03/11/2024,03/11/2024,UPI/309101199349/rajeshverm357@okaxis/CNRB,309101199349,79.0,,1842012.6
04/11/2024,04/11/2024,POS/7840/BPCL/MARATHAHALLI,218899628291,310.0,,1841702.6
05/11/2024,05/11/2024,ATM WDL/5242/MYSURU,818839859662,5200.0,,1836502.6
05/11/2024,05/11/2024,POS/9769/SWIGGY/HYDERABAD,616273872035,7800.0,,1828702.6
05/11/2024,05/11/2024,NEFT DR-HDFC0967224-NAVEEN KUMAR-059550068576-RENT,401019197580,26500.0,,1802202.6
05/11/2024,05/11/2024,BY TRANSFER/IMPS/934476748985/RAMESH PILLAI/CNRB,934476748985,,850.0,1803052.6
05/11/2024,05/11/2024,UPI/959984479801/vinaypatil449@ybl/CNRB,959984479801,1680.0,,1801372.6
07/11/2024,07/11/2024,BIL/INFT/503079666470/RELIANCE FRESH/PAYMENT,503079666470,999.0,,1800373.6
07/11/2024,07/11/2024,UPI/234710238754/vikramnair535@ybl/CNRB,234710238754,1250.0,,1799123.6
08/11/2024,08/11/2024,BIL/INFT/811549837952/APOLLO PHARMACY/PAYMENT,811549837952,120.0,,1799003.6
09/11/2024,09/11/2024,BIL/INFT/012780161199/ZOMATO/PAYMENT,012780161199,5200.0,,1793803.6
09/11/2024,09/11/2024,UPI/005755264326/gopalnaik363@okhdfcbank/CNRB,005755264326,699.0,,1793104.6
09/11/2024,09/11/2024,BIL/INFT/310804455416/JIO/PAYMENT,310804455416,3499.0,,1789605.6
09/11/2024,09/11/2024,POS/4244/APOLLO PHARMACY/HSR LAYOUT,200508666856,249.0,,1789356.6
10/11/2024,10/11/2024,BY TRANSFER/IMPS/315057549241/GANESH KUMAR/CNRB,315057549241,,11200.0,1800556.6
10/11/2024,10/11/2024,BY TRANSFER/IMPS/752931845110/KARTHIK MENON/CNRB,752931845110,,850.0,1801406.6
11/11/2024,11/11/2024,BY TRANSFER/IMPS/944400082334/VIKRAM NAIR/CNRB,944400082334,,500.0,1801906.6
12/11/2024,12/11/2024,BY TRANSFER/IMPS/364443260332/NIKHIL GUPTA/CNRB,364443260332,,18500.0,1820406.6
12/11/2024,12/11/2024,BY TRANSFER/IMPS/619813474723/SMITHA RAO/CNRB,619813474723,,500.0,1820906.6
12/11/2024,12/11/2024,UPI/270119640050/meerapilla212@okaxis/CNRB,270119640050,2380.0,,1818526.6
13/11/2024,13/11/2024,BY TRANSFER/IMPS/814620444423/RAJENDRA PRASAD/CNRB,814620444423,,7500.0,1826026.6
13/11/2024,13/11/2024,UPI/987648942397/kavyareddy965@okhdfcbank/CNRB,987648942397,249.0,,1825777.6
13/11/2024,13/11/2024,BIL/INFT/643697705262/PVR CINEMAS/PAYMENT,643697705262,310.0,,1825467.6
15/11/2024,15/11/2024,UPI/125812848239/kiranreddy77@okhdfcbank/CNRB,125812848239,310.0,,1825157.6
15/11/2024,15/11/2024,BIL/INFT/217938026030/HPCL/PAYMENT,217938026030,999.0,,1824158.6
16/11/2024,16/11/2024,BY TRANSFER/IMPS/754241482005/SNEHA PATIL/CNRB,754241482005,,500.0,1824658.6
17/11/2024,17/11/2024,ATM WDL/5670/BTM LAYOUT,561338252987,7800.0,,1816858.6
17/11/2024,17/11/2024,ATM WDL/2798/SECUNDERABAD,106362539983,120.0,,1816738.6
18/11/2024,18/11/2024,BY TRANSFER/IMPS/726654846653/TARA SINGH/CNRB,726654846653,,18500.0,1835238.6
18/11/2024,18/11/2024,BY TRANSFER/IMPS/984806400131/PRADEEP SINGH/CNRB,984806400131,,18500.0,1853738.6
18/11/2024,18/11/2024,BIL/INFT/178162274854/IOCL/PAYMENT,178162274854,120.0,,1853618.6
18/11/2024,18/11/2024,POS/1056/APOLLO PHARMACY/KUKATPALLY,420935412515,2380.0,,1851238.6
18/11/2024,18/11/2024,BIL/INFT/123057420047/BOOKMYSHOW/PAYMENT,123057420047,699.0,,1850539.6
21/11/2024,21/11/2024,POS/2990/ZOMATO/MYSURU,576100889876,1680.0,,1848859.6
26/11/2024,26/11/2024,ATM WDL/6487/BTM LAYOUT,264973088563,850.0,,1848009.6
26/11/2024,26/11/2024,BY TRANSFER/IMPS/551780468655/PRADEEP SINGH/CNRB,551780468655,,24000.0,1872009.6
28/11/2024,28/11/2024,ATM WDL/9388/MYSURU,284433828964,120.0,,1871889.6
28/11/2024,28/11/2024,POS/9282/UBER/BTM LAYOUT,352884238307,699.0,,1871190.6
28/11/2024,28/11/2024,BY TRANSFER/IMPS/543389122759/ANAND KUMAR/CNRB,543389122759,,1200.0,1872390.6
29/11/2024,29/11/2024,UPI/493398561156/naveenkuma404@ybl/CNRB,493398561156,699.0,,1871691.6
29/11/2024,29/11/2024,ATM WDL/1726/INDIRANAGAR,780167678130,449.0,,1871242.6
