Date,Narration,Chq./Ref.No.,Value Dt,Withdrawal Amt.,Deposit Amt.,Closing Balance
14/07/24,NWD-416021XXXXXX4370-S12414-WHITEFIELD,255552456642,14/07/24,699.0,,1775252.54
15/07/24,IB BILLPAY DR-HDFCPE-545964XXXXXX6904 IB962411769127,962411769127,15/07/24,79.0,,1775173.54
16/07/24,NWD-416021XXXXXX2764-S10279-HYDERABAD,429953883320,16/07/24,7800.0,,1767373.54
18/07/24,IMPS-444428524831-KAVYAREDDY-HDFC-XXXXXXXXXX4887-PERSONAL,0000444428524831,18/07/24,,11200.0,1778573.54
19/07/24,UPI-735934743902-gopalnaik534@ybl-OK,735934743902,19/07/24,3499.0,,1775074.54
19/07/24,POS 416021XXXXXX5878 HPCL POS DEBIT,512749619807,19/07/24,49.0,,1775025.54
19/07/24,UPI-088686157432-vinaypatil504@okhdfcbank-OK,088686157432,19/07/24,449.0,,1774576.54
20/07/24,POS 416021XXXXXX2378 SWIGGY POS DEBIT,776974970304,20/07/24,699.0,,1773877.54
20/07/24,NWD-416021XXXXXX2373-S15174-HSR LAYOUT,970842130853,20/07/24,850.0,,1773027.54
22/07/24,POS 416021XXXXXX4114 AIRTEL POS DEBIT,033573456477,22/07/24,249.0,,1772778.54
23/07/24,IB BILLPAY DR-HDFCPE-545964XXXXXX5004 IB903195863052,903195863052,23/07/24,310.0,,1772468.54
23/07/24,NWD-416021XXXXXX7927-S19291-MARATHAHALLI,650222236172,23/07/24,310.0,,1772158.54
23/07/24,UPI-039098884599-rajeshverm151@oksbi-OK,039098884599,23/07/24,449.0,,1771709.54
25/07/24,IMPS-875375056498-GANESHKUMAR-HDFC-XXXXXXXXXX2098-PERSONAL,0000875375056498,25/07/24,,4800.0,1776509.54
25/07/24,NWD-416021XXXXXX5618-S19344-HSR LAYOUT,706136945213,25/07/24,79.0,,1776430.54
26/07/24,IMPS-468083806487-PRAKASHRAO-HDFC-XXXXXXXXXX5124-PERSONAL,0000468083806487,26/07/24,,2500.0,1778930.54
26/07/24,UPI-138650338289-harishmeno821@oksbi-OK,138650338289,26/07/24,1680.0,,1777250.54
26/07/24,POS 416021XXXXXX5505 UBER POS DEBIT,769638428924,26/07/24,2380.0,,1774870.54
26/07/24,IMPS-217879219597-VIKRAMNAIR-HDFC-XXXXXXXXXX9174-PERSONAL,0000217879219597,26/07/24,,2500.0,1777370.54
26/07/24,UPI-872915411304-vikramnair106@paytm-OK,872915411304,26/07/24,3499.0,,1773871.54
28/07/24,UPI-766189611062-kiranreddy353@ybl-OK,766189611062,28/07/24,850.0,,1773021.54
28/07/24,IMPS-770890389707-GEETADEVI-HDFC-XXXXXXXXXX7935-PERSONAL,0000770890389707,28/07/24,,18500.0,1791521.54
29/07/24,NWD-416021XXXXXX5820-S11287-MARATHAHALLI,611280669890,29/07/24,699.0,,1790822.54
30/07/24,POS 416021XXXXXX4035 BOOKMYSHOW POS DEBIT,361033294336,30/07/24,49.0,,1790773.54
31/07/24,IMPS-536548762863-FATIMASHEIKH-HDFC-XXXXXXXXXX0549-PERSONAL,0000536548762863,31/07/24,,18500.0,1809273.54
01/08/24,IMPS-880193152788-NIKHILGUPTA-HDFC-XXXXXXXXXX8781-PERSONAL,0000880193152788,01/08/24,,7500.0,1816773.54
01/08/24,FT - CR - 065577292001 - SALARY CREDIT,460492512776,01/08/24,,78000.0,1894773.54
02/08/24,POS 416021XXXXXX1957 MEDPLUS POS DEBIT,165566673688,02/08/24,120.0,,1894653.54
02/08/24,IB BILLPAY DR-HDFCPE-545964XXXXXX1269 IB632883126071,632883126071,02/08/24,79.0,,1894574.54
03/08/24,IB BILLPAY DR-HDFCPE-545964XXXXXX4694 IB473467813835,473467813835,03/08/24,850.0,,1893724.54
05/08/24,NWD-416021XXXXXX6095-S19626-HSR LAYOUT,869205677929,05/08/24,7800.0,,1885924.54
05/08/24,NWD-416021XXXXXX3209-S10802-KUKATPALLY,829818954484,05/08/24,120.0,,1885804.54
06/08/24,NEFT DR-HDFC0029424-MOHAN DAS-077088469479-RENT,727745905465,06/08/24,22000.0,,1863804.54
06/08/24,NWD-416021XXXXXX6820-S14356-HYDERABAD,697466104056,06/08/24,449.0,,1863355.54
07/08/24,IMPS-830267405924-KAVYAREDDY-HDFC-XXXXXXXXXX5890-PERSONAL,0000830267405924,07/08/24,,1200.0,1864555.54
08/08/24,UPI-151336736324-vinaypatil806@ybl-OK,151336736324,08/08/24,1250.0,,1863305.54
08/08/24,IB BILLPAY DR-HDFCPE-545964XXXXXX7191 IB929076965454,929076965454,08/08/24,79.0,,1863226.54
08/08/24,UPI-677793173238-kavyareddy888@okhdfcbank-OK,677793173238,08/08/24,449.0,,1862777.54
08/08/24,IMPS-769949316022-NILESHKULKARNI-HDFC-XXXXXXXXXX7511-PERSONAL,0000769949316022,08/08/24,,1200.0,1863977.54
08/08/24,UPI-205633622487-gopalnaik547@paytm-OK,205633622487,08/08/24,3499.0,,1860478.54
09/08/24,POS 416021XXXXXX6704 HPCL POS DEBIT,841265227388,09/08/24,3499.0,,1856979.54
10/08/24,IMPS-746325319006-KAVERIMENON-HDFC-XXXXXXXXXX1758-PERSONAL,0000746325319006,10/08/24,,850.0,1857829.54
11/08/24,POS 416021XXXXXX5808 APOLLO PHARMACY POS DEBIT,415401221613,11/08/24,1680.0,,1856149.54
11/08/24,UPI-740973181188-ayeshakhan301@okhdfcbank-OK,740973181188,11/08/24,120.0,,1856029.54
11/08/24,NWD-416021XXXXXX7731-S18675-BTM LAYOUT,629628882387,11/08/24,3499.0,,1852530.54
12/08/24,IB BILLPAY DR-HDFCPE-545964XXXXXX0925 IB336794781202,336794781202,12/08/24,7800.0,,1844730.54
13/08/24,UPI-349296674718-reshmakhan196@paytm-OK,349296674718,13/08/24,3499.0,,1841231.54
13/08/24,POS 416021XXXXXX4868 SWIGGY POS DEBIT,053000734252,13/08/24,999.0,,1840232.54
15/08/24,POS 416021XXXXXX1289 DMART POS DEBIT,029433044719,15/08/24,79.0,,1840153.54
16/08/24,UPI-272589379160-ayeshakhan407@okhdfcbank-OK,272589379160,16/08/24,3499.0,,1836654.54
17/08/24,NWD-416021XXXXXX6774-S16946-BANJARA HILLS,443739693094,17/08/24,3499.0,,1833155.54
18/08/24,NWD-416021XXXXXX8570-S18200-JAYANAGAR,867183245914,18/08/24,699.0,,1832456.54
19/08/24,POS 416021XXXXXX8390 PVR CINEMAS POS DEBIT,989518788139,19/08/24,850.0,,1831606.54
20/08/24,IB BILLPAY DR-HDFCPE-545964XXXXXX9530 IB803165473337,803165473337,20/08/24,1250.0,,1830356.54
21/08/24,UPI-168754398080-ayeshakhan597@ybl-OK,168754398080,21/08/24,449.0,,1829907.54
21/08/24,UPI-810955553333-santoshiye713@oksbi-OK,810955553333,21/08/24,79.0,,1829828.54
22/08/24,UPI-914432879072-anjalirao520@oksbi-OK,914432879072,22/08/24,7800.0,,1822028.54
22/08/24,NWD-416021XXXXXX1028-S11851-WHITEFIELD,847198005907,22/08/24,850.0,,1821178.54
22/08/24,IMPS-340569071547-FARHANKHAN-HDFC-XXXXXXXXXX5796-PERSONAL,0000340569071547,22/08/24,,2500.0,1823678.54
22/08/24,POS 416021XXXXXX1841 PVR CINEMAS POS DEBIT,291977261780,22/08/24,1680.0,,1821998.54
23/08/24,NWD-416021XXXXXX9458-S17739-BTM LAYOUT,289124231441,23/08/24,49.0,,1821949.54
26/08/24,IMPS-695573069869-KIRANREDDY-HDFC-XXXXXXXXXX3121-PERSONAL,0000695573069869,26/08/24,,1200.0,1823149.54
26/08/24,IB BILLPAY DR-HDFCPE-545964XXXXXX1876 IB075275261631,075275261631,26/08/24,850.0,,1822299.54
28/08/24,IMPS-517632907564-DEEPAKJOSHI-HDFC-XXXXXXXXXX2432-PERSONAL,0000517632907564,28/08/24,,7500.0,1829799.54
28/08/24,IMPS-363551464607-TARASINGH-HDFC-XXXXXXXXXX3903-PERSONAL,0000363551464607,28/08/24,,850.0,1830649.54
28/08/24,IB BILLPAY DR-HDFCPE-545964XXXXXX6705 IB385294821171,385294821171,28/08/24,249.0,,1830400.54
30/08/24,NWD-416021XXXXXX6368-S16888-KUKATPALLY,690642901397,30/08/24,1680.0,,1828720.54
31/08/24,IMPS-610281857228-REKHAPILLAI-HDFC-XXXXXXXXXX0165-PERSONAL,0000610281857228,31/08/24,,11200.0,1839920.54
01/09/24,FT - CR - 665673520499 - SALARY CREDIT,495033313649,01/09/24,,77250.0,1917170.54
02/09/24,POS 416021XXXXXX6318 UBER POS DEBIT,003984928199,02/09/24,310.0,,1916860.54
03/09/24,NEFT DR-HDFC0363708-SUNIL SHETTY-111939530740-RENT,432041226496,03/09/24,22000.0,,1894860.54
03/09/24,POS 416021XXXXXX9118 BOOKMYSHOW POS DEBIT,780886297451,03/09/24,79.0,,1894781.54
04/09/24,NWD-416021XXXXXX5849-S14161-INDIRANAGAR,201670841560,04/09/24,120.0,,1894661.54
05/09/24,IMPS-620160851450-VINAYPATIL-HDFC-XXXXXXXXXX2552-PERSONAL,0000620160851450,05/09/24,,24000.0,1918661.54
05/09/24,POS 416021XXXXXX1714 JIO POS DEBIT,498567297049,05/09/24,699.0,,1917962.54
05/09/24,IMPS-563243205392-BINDHUNAIR-HDFC-XXXXXXXXXX7271-PERSONAL,0000563243205392,05/09/24,,850.0,1918812.54
06/09/24,IB BILLPAY DR-HDFCPE-545964XXXXXX9739 IB587094808031,587094808031,06/09/24,5200.0,,1913612.54
09/09/24,UPI-830031530204-mohandas412@okaxis-OK,830031530204,09/09/24,999.0,,1912613.54
10/09/24,POS 416021XXXXXX6833 UBER POS DEBIT,921688870081,10/09/24,310.0,,1912303.54
10/09/24,IB BILLPAY DR-HDFCPE-545964XXXXXX1009 IB075327557219,075327557219,10/09/24,249.0,,1912054.54
11/09/24,IB BILLPAY DR-HDFCPE-545964XXXXXX0413 IB253620399880,253620399880,11/09/24,449.0,,1911605.54
12/09/24,NWD-416021XXXXXX2625-S17110-HSR LAYOUT,417315483211,12/09/24,449.0,,1911156.54
12/09/24,POS 416021XXXXXX0649 HPCL POS DEBIT,063206806989,12/09/24,120.0,,1911036.54
13/09/24,IB BILLPAY DR-HDFCPE-545964XXXXXX8679 IB699804084501,699804084501,13/09/24,79.0,,1910957.54
16/09/24,UPI-711824803008-poojasharm470@paytm-OK,711824803008,16/09/24,7800.0,,1903157.54
16/09/24,NEFT-631125327199-SOUTHERN RETAILS-REIMB-448934-HDFC0695133,638919400697,16/09/24,,24000.0,1927157.54
16/09/24,NWD-416021XXXXXX5262-S17763-KUKATPALLY,686269613048,16/09/24,120.0,,1927037.54
17/09/24,NWD-416021XXXXXX1663-S14173-KORAMANGALA,319006414910,17/09/24,449.0,,1926588.54
17/09/24,UPI-132642227100-arjunmehta381@ybl-OK,132642227100,17/09/24,310.0,,1926278.54
18/09/24,IB BILLPAY DR-HDFCPE-545964XXXXXX7940 IB623373499540,623373499540,18/09/24,79.0,,1926199.54
20/09/24,IMPS-788762507502-IMRANKHAN-HDFC-XXXXXXXXXX2605-PERSONAL,0000788762507502,20/09/24,,500.0,1926699.54
20/09/24,UPI-964871378393-reshmakhan397@okaxis-OK,964871378393,20/09/24,999.0,,1925700.54
20/09/24,UPI-105700541531-vikramnair543@okhdfcbank-OK,105700541531,20/09/24,249.0,,1925451.54
21/09/24,UPI-530466975316-kavyareddy535@okaxis-OK,530466975316,21/09/24,699.0,,1924752.54
21/09/24,IB BILLPAY DR-HDFCPE-545964XXXXXX9124 IB190329591903,190329591903,21/09/24,3499.0,,1921253.54
21/09/24,NWD-416021XXXXXX8748-S12314-MYSURU,784473731368,21/09/24,120.0,,1921133.54
21/09/24,UPI-323549306146-rohitsharm537@ybl-OK,323549306146,21/09/24,5200.0,,1915933.54
21/09/24,POS 416021XXXXXX7585 BESCOM POS DEBIT,320099557194,21/09/24,2380.0,,1913553.54
22/09/24,POS 416021XXXXXX0891 BESCOM POS DEBIT,891322281793,22/09/24,1680.0,,1911873.54
23/09/24,IMPS-568120526395-AYESHAKHAN-HDFC-XXXXXXXXXX2614-PERSONAL,0000568120526395,23/09/24,,4800.0,1916673.54
23/09/24,UPI-181543406491-tarageorge226@oksbi-OK,181543406491,23/09/24,7800.0,,1908873.54
23/09/24,IMPS-242504409970-SUNILYADAV-HDFC-XXXXXXXXXX6932-PERSONAL,0000242504409970,23/09/24,,4800.0,1913673.54
24/09/24,POS 416021XXXXXX8731 JIO POS DEBIT,043119793158,24/09/24,999.0,,1912674.54
24/09/24,IMPS-436961642249-TARASINGH-HDFC-XXXXXXXXXX5267-PERSONAL,0000436961642249,24/09/24,,2500.0,1915174.54
25/09/24,CREDIT INTEREST CAPITALISED,411858294104,25/09/24,,42.76,1915217.3
25/09/24,GST ON BANK CHARGES,460511062963,25/09/24,17.7,,1915199.6
26/09/24,IMPS-053697989947-RAVIKUMAR-HDFC-XXXXXXXXXX1226-PERSONAL,0000053697989947,26/09/24,,500.0,1915699.6
26/09/24,POS 416021XXXXXX3764 BESCOM POS DEBIT,668322986748,26/09/24,5200.0,,1910499.6
28/09/24,UPI-297561724749-ayeshakhan575@paytm-OK,297561724749,28/09/24,850.0,,1909649.6
28/09/24,IB BILLPAY DR-HDFCPE-545964XXXXXX1191 IB620479515431,620479515431,28/09/24,310.0,,1909339.6
01/10/24,FT - CR - 558294696306 - SALARY CREDIT,719228671354,01/10/24,,78500.0,1987839.6
01/10/24,NWD-416021XXXXXX9876-S10992-HYDERABAD,733149570819,01/10/24,999.0,,1986840.6
01/10/24,NWD-416021XXXXXX3712-S11275-HYDERABAD,294923806322,01/10/24,310.0,,1986530.6
02/10/24,IMPS-539262701951-PRADEEPSINGH-HDFC-XXXXXXXXXX5382-PERSONAL,0000539262701951,02/10/24,,500.0,1987030.6
03/10/24,IMPS-485721983551-NAVEENKUMAR-HDFC-XXXXXXXXXX4044-PERSONAL,0000485721983551,03/10/24,,18500.0,2005530.6
03/10/24,UPI-962173020546-poojasharm623@okhdfcbank-OK,962173020546,03/10/24,120.0,,2005410.6
03/10/24,POS 416021XXXXXX0930 BESCOM POS DEBIT,693322199404,03/10/24,850.0,,2004560.6
04/10/24,IB BILLPAY DR-HDFCPE-545964XXXXXX9794 IB027816577613,027816577613,04/10/24,7800.0,,1996760.6
04/10/24,NWD-416021XXXXXX0230-S15010-INDIRANAGAR,274162474747,04/10/24,850.0,,1995910.6
04/10/24,POS 416021XXXXXX8366 BOOKMYSHOW POS DEBIT,148860484091,04/10/24,999.0,,1994911.6
05/10/24,IB BILLPAY DR-HDFCPE-545964XXXXXX2087 IB158813829678,158813829678,05/10/24,1680.0,,1993231.6
05/10/24,IB BILLPAY DR-HDFCPE-545964XXXXXX3767 IB807436697035,807436697035,05/10/24,5200.0,,1988031.6
05/10/24,NEFT DR-HDFC0611819-SMITHA RAO-923621704278-RENT,475978466090,05/10/24,31000.0,,1957031.6
05/10/24,IMPS-874818439759-RESHMAKHAN-HDFC-XXXXXXXXXX5782-PERSONAL,0000874818439759,05/10/24,,850.0,1957881.6
05/10/24,NWD-416021XXXXXX6575-S13389-MYSURU,229886298778,05/10/24,1250.0,,1956631.6
05/10/24,IMPS-385030314655-USHARANI-HDFC-XXXXXXXXXX9437-PERSONAL,0000385030314655,05/10/24,,1200.0,1957831.6
06/10/24,NWD-416021XXXXXX9075-S14791-JAYANAGAR,925570921407,06/10/24,310.0,,1957521.6
07/10/24,IB BILLPAY DR-HDFCPE-545964XXXXXX9628 IB900215256588,900215256588,07/10/24,1680.0,,1955841.6
08/10/24,NWD-416021XXXXXX5352-S12383-INDIRANAGAR,104611866668,08/10/24,1250.0,,1954591.6
08/10/24,IMPS-766126314994-TANVIRAO-HDFC-XXXXXXXXXX9125-PERSONAL,0000766126314994,08/10/24,,24000.0,1978591.6
08/10/24,UPI-654450062978-naveenkuma328@okhdfcbank-OK,654450062978,08/10/24,310.0,,1978281.6
08/10/24,POS 416021XXXXXX1146 AMAZON POS DEBIT,884876702317,08/10/24,2380.0,,1975901.6
08/10/24,UPI-477189276316-rahulsingh997@oksbi-OK,477189276316,08/10/24,999.0,,1974902.6
08/10/24,IMPS-499047729965-SNEHAPATIL-HDFC-XXXXXXXXXX2514-PERSONAL,0000499047729965,08/10/24,,2500.0,1977402.6
09/10/24,IMPS-010969128955-PRIYANAIR-HDFC-XXXXXXXXXX6241-PERSONAL,0000010969128955,09/10/24,,2500.0,1979902.6
10/10/24,POS 416021XXXXXX1016 ZOMATO POS DEBIT,952034131749,10/10/24,310.0,,1979592.6
11/10/24,IB BILLPAY DR-HDFCPE-545964XXXXXX3319 IB544367901106,544367901106,11/10/24,310.0,,1979282.6
12/10/24,UPI-958764130776-rahulsingh317@paytm-OK,958764130776,12/10/24,5200.0,,1974082.6
14/10/24,POS 416021XXXXXX4086 FLIPKART POS DEBIT,242089470857,14/10/24,699.0,,1973383.6
14/10/24,NEFT-193437808129-SOUTHERN RETAILS-REIMB-448934-HDFC0966894,132119686424,14/10/24,,18500.0,1991883.6
14/10/24,IB BILLPAY DR-HDFCPE-545964XXXXXX5259 IB664573856177,664573856177,14/10/24,5200.0,,1986683.6
14/10/24,POS 416021XXXXXX9343 AIRTEL POS DEBIT,119098564129,14/10/24,2380.0,,1984303.6
14/10/24,IB BILLPAY DR-HDFCPE-545964XXXXXX2784 IB568152228589,568152228589,14/10/24,1250.0,,1983053.6
15/10/24,NWD-416021XXXXXX4084-S15899-KUKATPALLY,428537517784,15/10/24,79.0,,1982974.6
15/10/24,UPI-465305140618-ayeshakhan575@oksbi-OK,465305140618,15/10/24,7800.0,,1975174.6
16/10/24,UPI-687819045178-vikramnair42@oksbi-OK,687819045178,16/10/24,850.0,,1974324.6
17/10/24,POS 416021XXXXXX5467 FLIPKART POS DEBIT,895444761033,17/10/24,699.0,,1973625.6
18/10/24,NWD-416021XXXXXX5335-S19064-HYDERABAD,617307886552,18/10/24,699.0,,1972926.6
18/10/24,UPI-628411231899-smitharao765@okhdfcbank-OK,628411231899,18/10/24,1250.0,,1971676.6
19/10/24,IB BILLPAY DR-HDFCPE-545964XXXXXX8131 IB718313444553,718313444553,19/10/24,249.0,,1971427.6
20/10/24,UPI-796662439011-kavyareddy988@oksbi-OK,796662439011,20/10/24,999.0,,1970428.6
20/10/24,IMPS-447948569516-IMRANKHAN-HDFC-XXXXXXXXXX4262-PERSONAL,0000447948569516,20/10/24,,4800.0,1975228.6
20/10/24,IMPS-313945130459-AYESHAKHAN-HDFC-XXXXXXXXXX0481-PERSONAL,0000313945130459,20/10/24,,500.0,1975728.6
21/10/24,IB BILLPAY DR-HDFCPE-545964XXXXXX8844 IB126501005226,126501005226,21/10/24,120.0,,1975608.6
21/10/24,IB BILLPAY DR-HDFCPE-545964XXXXXX7802 IB296491682507,296491682507,21/10/24,310.0,,1975298.6
21/10/24,IMPS-590653653558-SANTOSHKUMAR-HDFC-XXXXXXXXXX4612-PERSONAL,0000590653653558,21/10/24,,11200.0,1986498.6
21/10/24,IMPS-990860550563-SANJANAHEGDE-HDFC-XXXXXXXXXX7460-PERSONAL,0000990860550563,21/10/24,,1200.0,1987698.6
21/10/24,UPI-820396609634-kavyareddy593@okhdfcbank-OK,820396609634,21/10/24,249.0,,1987449.6
22/10/24,IMPS-636363361956-MOHAMMEDIRFAN-HDFC-XXXXXXXXXX1613-PERSONAL,0000636363361956,22/10/24,,2500.0,1989949.6
22/10/24,IB BILLPAY DR-HDFCPE-545964XXXXXX0347 IB151245340039,151245340039,22/10/24,120.0,,1989829.6
23/10/24,IB BILLPAY DR-HDFCPE-545964XXXXXX1309 IB375817722618,375817722618,23/10/24,2380.0,,1987449.6
23/10/24,NWD-416021XXXXXX3315-S15732-BTM LAYOUT,134471429318,23/10/24,699.0,,1986750.6
23/10/24,NWD-416021XXXXXX1671-S18634-BANJARA HILLS,295430012364,23/10/24,2380.0,,1984370.6
24/10/24,UPI-520684299530-anjalirao780@paytm-OK,520684299530,24/10/24,999.0,,1983371.6
30/10/24,IB BILLPAY DR-HDFCPE-545964XXXXXX5986 IB399226005236,399226005236,30/10/24,5200.0,,1978171.6
31/10/24,NWD-416021XXXXXX5590-S13685-HYDERABAD,035582192248,31/10/24,120.0,,1978051.6
31/10/24,NWD-416021XXXXXX8832-S17137-MANGALURU,679758003423,31/10/24,699.0,,1977352.6
01/11/24,FT - CR - 211605471468 - SALARY CREDIT,422039264976,01/11/24,,78500.0,2055852.6
02/11/24,IB BILLPAY DR-HDFCPE-545964XXXXXX8626 IB552010533268,552010533268,02/11/24,7800.0,,2048052.6
02/11/24,POS 416021XXXXXX5469 AIRTEL POS DEBIT,328852513490,02/11/24,699.0,,2047353.6
02/11/24,UPI-358265041402-santoshiye897@okaxis-OK,358265041402,02/11/24,699.0,,2046654.6
02/11/24,UPI-796833087428-mohandas679@okaxis-OK,796833087428,02/11/24,120.0,,2046534.6
03/11/24,IB BILLPAY DR-HDFCPE-545964XXXXXX0357 IB400949159577,400949159577,03/11/24,449.0,,2046085.6
03/11/24,IB BILLPAY DR-HDFCPE-545964XXXXXX6551 IB567119583153,567119583153,03/11/24,850.0,,2045235.6
04/11/24,POS 416021XXXXXX5310 FLIPKART POS DEBIT,484958416437,04/11/24,3499.0,,2041736.6
06/11/24,NWD-416021XXXXXX0164-S15879-BANJARA HILLS,465390393509,06/11/24,1680.0,,2040056.6
06/11/24,NEFT DR-HDFC0763438-ARJUN MEHTA-446440165098-RENT,334096969547,06/11/24,18000.0,,2022056.6
07/11/24,POS 416021XXXXXX1204 OLA POS DEBIT,805442197979,07/11/24,2380.0,,2019676.6
07/11/24,POS 416021XXXXXX6551 DMART POS DEBIT,008322852271,07/11/24,249.0,,2019427.6
07/11/24,IMPS-098060438152-TANVIRAO-HDFC-XXXXXXXXXX6211-PERSONAL,0000098060438152,07/11/24,,24000.0,2043427.6
08/11/24,IMPS-201170626413-RAHULSINGH-HDFC-XXXXXXXXXX9412-PERSONAL,0000201170626413,08/11/24,,850.0,2044277.6
08/11/24,IB BILLPAY DR-HDFCPE-545964XXXXXX7868 IB973102255439,973102255439,08/11/24,449.0,,2043828.6
08/11/24,IMPS-588375717588-LALITHADEVI-HDFC-XXXXXXXXXX7149-PERSONAL,0000588375717588,08/11/24,,850.0,2044678.6
08/11/24,NWD-416021XXXXXX8320-S10540-MYSURU,838698734608,08/11/24,999.0,,2043679.6
09/11/24,UPI-826926118260-rajeshverm774@paytm-OK,826926118260,09/11/24,79.0,,2043600.6
10/11/24,IMPS-039727818585-NAVEENKUMAR-HDFC-XXXXXXXXXX6828-PERSONAL,0000039727818585,10/11/24,,18500.0,2062100.6
11/11/24,NWD-416021XXXXXX1556-S13039-MARATHAHALLI,949346216148,11/11/24,249.0,,2061851.6
12/11/24,UPI-559975134635-anjalirao581@oksbi-OK,559975134635,12/11/24,5200.0,,2056651.6
13/11/24,UPI-969552715405-reshmakhan85@oksbi-OK,969552715405,13/11/24,1250.0,,2055401.6
13/11/24,NWD-416021XXXXXX2925-S11110-HSR LAYOUT,119871274659,13/11/24,1680.0,,2053721.6
14/11/24,IMPS-855625019988-MOHAMMEDIRFAN-HDFC-XXXXXXXXXX0693-PERSONAL,0000855625019988,14/11/24,,11200.0,2064921.6
17/11/24,NWD-416021XXXXXX2677-S15519-KORAMANGALA,163630312164,17/11/24,1250.0,,2063671.6
18/11/24,POS 416021XXXXXX8775 ZOMATO POS DEBIT,745040166803,18/11/24,310.0,,2063361.6
18/11/24,UPI-562272369284-naveenkuma974@okhdfcbank-OK,562272369284,18/11/24,1250.0,,2062111.6
18/11/24,POS 416021XXXXXX2760 ZOMATO POS DEBIT,707640054101,18/11/24,2380.0,,2059731.6
19/11/24,IMPS-384029770605-MOHANDAS-HDFC-XXXXXXXXXX2762-PERSONAL,0000384029770605,19/11/24,,850.0,2060581.6
19/11/24,UPI-634798230680-poojasharm848@ybl-OK,634798230680,19/11/24,249.0,,2060332.6
20/11/24,NWD-416021XXXXXX0003-S15510-HYDERABAD,915218467251,20/11/24,850.0,,2059482.6
20/11/24,IB BILLPAY DR-HDFCPE-545964XXXXXX1307 IB377877934681,377877934681,20/11/24,449.0,,2059033.6
20/11/24,POS 416021XXXXXX3359 BPCL POS DEBIT,154819675237,20/11/24,2380.0,,2056653.6
21/11/24,UPI-367427533685-sunilshett785@okaxis-OK,367427533685,21/11/24,5200.0,,2051453.6
22/11/24,NWD-416021XXXXXX7948-S10541-PUNE,266187311919,22/11/24,5200.0,,2046253.6
22/11/24,UPI-055451065817-ayeshakhan977@ybl-OK,055451065817,22/11/24,999.0,,2045254.6
24/11/24,NWD-416021XXXXXX5198-S18870-JAYANAGAR,820156838795,24/11/24,850.0,,2044404.6
24/11/24,IMPS-248519994730-SMITHARAO-HDFC-XXXXXXXXXX0999-PERSONAL,0000248519994730,24/11/24,,500.0,2044904.6
25/11/24,NWD-416021XXXXXX4513-S12995-BANJARA HILLS,767535467713,25/11/24,2380.0,,2042524.6
26/11/24,IMPS-499063607850-RAHULSINGH-HDFC-XXXXXXXXXX7110-PERSONAL,0000499063607850,26/11/24,,850.0,2043374.6
26/11/24,IMPS-199924523253-ARUNSHARMA-HDFC-XXXXXXXXXX7762-PERSONAL,0000199924523253,26/11/24,,7500.0,2050874.6
26/11/24,UPI-175718846789-naveenkuma516@okaxis-OK,175718846789,26/11/24,449.0,,2050425.6
26/11/24,UPI-969397964103-gopalnaik106@ybl-OK,969397964103,26/11/24,79.0,,2050346.6
27/11/24,POS 416021XXXXXX3921 AMAZON POS DEBIT,060228333420,27/11/24,999.0,,2049347.6
27/11/24,UPI-701414383248-vinaypatil498@paytm-OK,701414383248,27/11/24,1680.0,,2047667.6
28/11/24,POS 416021XXXXXX5301 IOCL POS DEBIT,123159285411,28/11/24,3499.0,,2044168.6
28/11/24,IMPS-761119254288-BINDHUNAIR-HDFC-XXXXXXXXXX6171-PERSONAL,0000761119254288,28/11/24,,11200.0,2055368.6
30/11/24,POS 416021XXXXXX1642 AIRTEL POS DEBIT,730340904898,30/11/24,3499.0,,2051869.6
