Tran Date,Value Date,Transaction Particulars,Chq No,Debit,Credit,Balance
26-09-2024,26-09-2024,BIL/INFT/501627987591/AIRTEL/PAYMENT,501627987591,699.0,,1237897.78
27-09-2024,27-09-2024,POS/6308/PVR CINEMAS/KUKATPALLY,520214906556,3499.0,,1234398.78
29-09-2024,29-09-2024,BIL/INFT/743427856945/SWIGGY/PAYMENT,743427856945,699.0,,1233699.78
30-09-2024,30-09-2024,ATM WDL/0673/BTM LAYOUT,301697901803,310.0,,1233389.78
01-10-2024,01-10-2024,IMPS/P2A/020203093114/IMRANKHAN/AXIS,020203093114,,7500.0,1240889.78
01-10-2024,01-10-2024,NEFT/CR/721585915787/PAYROLL,308810048261,,32500.0,1273389.78
01-10-2024,01-10-2024,UPI/P2A/463329788240/lathadevi948@oksbi/PAY,463329788240,310.0,,1273079.78
01-10-2024,01-10-2024,BIL/INFT/598692621027/ZOMATO/PAYMENT,598692621027,2380.0,,1270699.78
02-10-2024,02-10-2024,ATM WDL/3196/KORAMANGALA,777824409575,1680.0,,1269019.78
02-10-2024,02-10-2024,ATM WDL/8194/BTM LAYOUT,284046395452,310.0,,1268709.78
03-10-2024,03-10-2024,ATM WDL/1673/MUMBAI,138925278401,3499.0,,1265210.78
03-10-2024,03-10-2024,POS/2158/SWIGGY/SECUNDERABAD,984763337531,2380.0,,1262830.78
03-10-2024,03-10-2024,IMPS/P2A/147676718963/SANTOSHKUMAR/AXIS,147676718963,,4800.0,1267630.78
05-10-2024,05-10-2024,ATM WDL/3063/INDIRANAGAR,292599330568,120.0,,1267510.78
05-10-2024,05-10-2024,UPI/P2A/722336880589/ayeshakhan425@paytm/PAY,722336880589,2380.0,,1265130.78
06-10-2024,06-10-2024,UPI/P2A/423516242752/poojasharm13@ybl/PAY,423516242752,5200.0,,1259930.78
06-10-2024,06-10-2024,NEFT DR-HDFC0959060-VINAY PATIL-724740177666-RENT,929824444348,18000.0,,1241930.78
06-10-2024,06-10-2024,UPI/P2A/032630668690/mohandas277@oksbi/PAY,032630668690,699.0,,1241231.78
07-10-2024,07-10-2024,IMPS/P2A/743825666557/NAVEENKUMAR/AXIS,743825666557,,500.0,1241731.78
07-10-2024,07-10-2024,ATM WDL/8046/HYDERABAD,018744833729,2380.0,,1239351.78
08-10-2024,08-10-2024,IMPS/P2A/780287133783/KAVERIMENON/AXIS,780287133783,,18500.0,1257851.78
08-10-2024,08-10-2024,POS/5731/BPCL/KUKATPALLY,767685313170,1250.0,,1256601.78
09-10-2024,09-10-2024,BIL/INFT/527331526468/JIO/PAYMENT,527331526468,79.0,,1256522.78
09-10-2024,09-10-2024,ATM WDL/8649/MANGALURU,123863878971,1680.0,,1254842.78
10-10-2024,10-10-2024,BIL/INFT/856297319973/PVR CINEMAS/PAYMENT,856297319973,449.0,,1254393.78
11-10-2024,11-10-2024,IMPS/P2A/798001026507/GOPALVERMA/AXIS,798001026507,,4800.0,1259193.78
11-10-2024,11-10-2024,BIL/INFT/192053918357/BESCOM/PAYMENT,192053918357,310.0,,1258883.78
11-10-2024,11-10-2024,IMPS/P2A/550700615556/NILESHKULKARNI/AXIS,550700615556,,24000.0,1282883.78
12-10-2024,12-10-2024,ATM WDL/3877/BTM LAYOUT,807555813856,3499.0,,1279384.78
13-10-2024,13-10-2024,ATM WDL/8106/PUNE,824587305411,310.0,,1279074.78
13-10-2024,13-10-2024,BIL/INFT/590704025754/FLIPKART/PAYMENT,590704025754,1680.0,,1277394.78
13-10-2024,13-10-2024,ATM WDL/2967/MYSURU,013828894257,120.0,,1277274.78
14-10-2024,14-10-2024,ATM WDL/7246/BANJARA HILLS,822487781914,310.0,,1276964.78
14-10-2024,14-10-2024,ATM WDL/7645/KORAMANGALA,323779689245,120.0,,1276844.78
16-10-2024,16-10-2024,BIL/INFT/145951634005/OLA/PAYMENT,145951634005,449.0,,1276395.78
17-10-2024,17-10-2024,IMPS/P2A/725987593634/ROHITSHARMA/AXIS,725987593634,,11200.0,1287595.78
18-10-2024,18-10-2024,POS/7007/BOOKMYSHOW/HYDERABAD,860831341565,249.0,,1287346.78
21-10-2024,21-10-2024,POS/8951/SWIGGY/PUNE,278134065120,999.0,,1286347.78
21-10-2024,21-10-2024,IMPS/P2A/388976050770/NIKHILGUPTA/AXIS,388976050770,,24000.0,1310347.78
22-10-2024,22-10-2024,POS/1417/IRCTC/MYSURU,076447860907,850.0,,1309497.78
22-10-2024,22-10-2024,BIL/INFT/016620120579/SWIGGY/PAYMENT,016620120579,7800.0,,1301697.78
26-10-2024,26-10-2024,BIL/INFT/927169266459/HPCL/PAYMENT,927169266459,120.0,,1301577.78
27-10-2024,27-10-2024,BIL/INFT/457448812087/BESCOM/PAYMENT,457448812087,5200.0,,1296377.78
27-10-2024,27-10-2024,ATM WDL/7316/HYDERABAD,222512216292,310.0,,1296067.78
27-10-2024,27-10-2024,POS/0642/APOLLO PHARMACY/KUKATPALLY,493751943954,49.0,,1296018.78
27-10-2024,27-10-2024,ATM WDL/1169/KUKATPALLY,530416389345,120.0,,1295898.78
29-10-2024,29-10-2024,POS/7884/UBER/BTM LAYOUT,487123535423,249.0,,1295649.78
02-11-2024,02-11-2024,ATM WDL/2475/BANJARA HILLS,632335260625,449.0,,1295200.78
03-11-2024,03-11-2024,IMPS/P2A/873592238882/SUNILYADAV/AXIS,873592238882,,24000.0,1319200.78
03-11-2024,03-11-2024,NEFT/CR/109029624048/PAYROLL,023963625906,,32000.0,1351200.78
04-11-2024,04-11-2024,NEFT DR-HDFC0029501-MEERA PILLAI-429424824060-RENT,238492692254,31000.0,,1320200.78
04-11-2024,04-11-2024,POS/4089/SWIGGY/SECUNDERABAD,197003991789,120.0,,1320080.78
05-11-2024,05-11-2024,ATM WDL/6842/JAYANAGAR,840953799068,850.0,,1319230.78
06-11-2024,06-11-2024,IMPS/P2A/913515270863/IMRANKHAN/AXIS,913515270863,,7500.0,1326730.78
06-11-2024,06-11-2024,UPI/P2A/644782342065/reshmakhan404@okhdfcbank/PAY,644782342065,449.0,,1326281.78
07-11-2024,07-11-2024,BIL/INFT/970766223367/BOOKMYSHOW/PAYMENT,970766223367,850.0,,1325431.78
07-11-2024,07-11-2024,POS/4168/AMAZON/BTM LAYOUT,807424896797,1680.0,,1323751.78
07-11-2024,07-11-2024,IMPS/P2A/966621972391/SNEHAPATIL/AXIS,966621972391,,1200.0,1324951.78
08-11-2024,08-11-2024,ATM WDL/4581/JAYANAGAR,181311789747,1680.0,,1323271.78
08-11-2024,08-11-2024,POS/4172/DMART/PUNE,431062389726,449.0,,1322822.78
08-11-2024,08-11-2024,BIL/INFT/983400110690/AMAZON/PAYMENT,983400110690,449.0,,1322373.78
08-11-2024,08-11-2024,POS/8265/JIO/SECUNDERABAD,224946411128,310.0,,1322063.78
09-11-2024,09-11-2024,UPI/P2A/630419322405/kiranreddy340@paytm/PAY,630419322405,1680.0,,1320383.78
10-11-2024,10-11-2024,POS/9050/OLA/MANGALURU,567038661376,699.0,,1319684.78
10-11-2024,10-11-2024,UPI/P2A/639483363629/sunilshett717@paytm/PAY,639483363629,699.0,,1318985.78
11-11-2024,11-11-2024,BIL/INFT/729448842430/ZOMATO/PAYMENT,729448842430,999.0,,1317986.78
11-11-2024,11-11-2024,POS/8717/BPCL/MUMBAI,606488706805,7800.0,,1310186.78
12-11-2024,12-11-2024,POS/0931/OLA/HSR LAYOUT,747501826377,449.0,,1309737.78
12-11-2024,12-11-2024,IMPS/P2A/702024415929/RAMESHPILLAI/AXIS,702024415929,,18500.0,1328237.78
15-11-2024,15-11-2024,UPI/P2A/297350895435/mohandas823@ybl/PAY,297350895435,49.0,,1328188.78
16-11-2024,16-11-2024,POS/7215/SWIGGY/INDIRANAGAR,515092551551,999.0,,1327189.78
16-11-2024,16-11-2024,IMPS/P2A/205812930760/MOHAMMEDIRFAN/AXIS,205812930760,,4800.0,1331989.78
16-11-2024,16-11-2024,POS/5909/SWIGGY/MANGALURU,303780586481,2380.0,,1329609.78
17-11-2024,17-11-2024,IMPS/P2A/144294925343/RAHULSINGH/AXIS,144294925343,,2500.0,1332109.78
17-11-2024,17-11-2024,IMPS/P2A/332667391675/SNEHAPATIL/AXIS,332667391675,,18500.0,1350609.78
18-11-2024,18-11-2024,UPI/P2A/787984272065/ayeshakhan466@ybl/PAY,787984272065,3499.0,,1347110.78
19-11-2024,19-11-2024,IMPS/P2A/807660181802/FARHANKHAN/AXIS,807660181802,,500.0,1347610.78
19-11-2024,19-11-2024,IMPS/P2A/457529404223/VENKATRAO/AXIS,457529404223,,500.0,1348110.78
21-11-2024,21-11-2024,ATM WDL/3737/MUMBAI,670934978868,2380.0,,1345730.78
21-11-2024,21-11-2024,UPI/P2A/052992989952/naveenkuma736@paytm/PAY,052992989952,2380.0,,1343350.78
21-11-2024,21-11-2024,BIL/INFT/491338206979/MEDPLUS/PAYMENT,491338206979,120.0,,1343230.78
21-11-2024,21-11-2024,POS/6413/BPCL/PUNE,865489703043,79.0,,1343151.78
22-11-2024,22-11-2024,POS/4944/MEDPLUS/BTM LAYOUT,900720534831,310.0,,1342841.78
22-11-2024,22-11-2024,UPI/P2A/228536043416/tarageorge42@oksbi/PAY,228536043416,2380.0,,1340461.78
22-11-2024,22-11-2024,POS/8593/BPCL/INDIRANAGAR,216760594556,999.0,,1339462.78
22-11-2024,22-11-2024,POS/2981/FLIPKART/MARATHAHALLI,489576747850,1250.0,,1338212.78
23-11-2024,23-11-2024,IMPS/P2A/760701165876/PRAKASHRAO/AXIS,760701165876,,24000.0,1362212.78
24-11-2024,24-11-2024,BIL/INFT/081573501913/DMART/PAYMENT,081573501913,49.0,,1362163.78
24-11-2024,24-11-2024,IMPS/P2A/947965383388/RESHMAKHAN/AXIS,947965383388,,24000.0,1386163.78
24-11-2024,24-11-2024,IMPS/P2A/083712186306/RESHMAKHAN/AXIS,083712186306,,7500.0,1393663.78
27-11-2024,27-11-2024,BIL/INFT/012474675967/AMAZON/PAYMENT,012474675967,999.0,,1392664.78
27-11-2024,27-11-2024,POS/4015/AMAZON/HYDERABAD,874380793413,7800.0,,1384864.78
27-11-2024,27-11-2024,UPI/P2A/829523654455/ayeshakhan364@paytm/PAY,829523654455,79.0,,1384785.78
28-11-2024,28-11-2024,UPI/P2A/474722881122/smitharao711@okhdfcbank/PAY,474722881122,1680.0,,1383105.78
28-11-2024,28-11-2024,POS/2537/JIO/MANGALURU,807899827544,1250.0,,1381855.78
28-11-2024,28-11-2024,ATM WDL/4205/WHITEFIELD,605072415369,449.0,,1381406.78
28-11-2024,28-11-2024,UPI/P2A/208971230544/gopalnaik245@oksbi/PAY,208971230544,3499.0,,1377907.78
29-11-2024,29-11-2024,POS/0104/APOLLO PHARMACY/MYSURU,389468810967,2380.0,,1375527.78
