Date,Narration,Ref,Withdrawal,Deposit,Balance
19/09/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254748,,24000.00,886268.51
20/09/2022,CHQ NO 476566 CLEARING,TXN0254749,49.00,,886219.51
20/09/2022,UPI/CR/7529760028/POOJA SHARMA/KKBK0045457/pooja382@oksbi,TXN0254750,,500.00,886719.51
20/09/2022,CHQ NO 658559 CLEARING,TXN0254751,79.00,,886640.51
20/09/2022,IMPS/P2P/219539528980/GEETA DEVI/9147303476,TXN0254752,,500.00,887140.51
20/09/2022,UPI/CR/08040108/SANJANA HEGDE/KKBK0045457/sanjana997@paytm,TXN0254753,,2500.00,889640.51
20/09/2022,NEFT/1551959593/PRIYA NAIR/KKBK0045457/02804662347526,TXN0254754,,500.00,890140.51
20/09/2022,UPI/DR/71210389/SURESH NAIR/KKBK0045457/suresh911@oksbi,TXN0254755,49.00,,890091.51
20/09/2022,ATM/WDL/6214699394/SBI ATM JAYANAGAR BLR,TXN0254756,449.00,,889642.51
21/09/2022,UPI/DR/955914341081/NIKHIL GUPTA/KKBK0045457/nikhil805@oksbi,TXN0254757,1250.00,,888392.51
21/09/2022,UPI/DR/14035617/MOHAN DAS/KKBK0045457/mohan969@okhdfc,TXN0254758,3499.00,,884893.51
21/09/2022,NEFT/33194329/ARCHANA PILLAI/KKBK0045457/16027740282378,TXN0254759,999.00,,883894.51
21/09/2022,NEFT/5727012809/PREETHI IYER/KKBK0045457/03222207339331,TXN0254760,,32000.00,915894.51
21/09/2022,NEFT/5229751645/BABU LAL/KKBK0045457/35307153815953,TXN0254761,449.00,,915445.51
21/09/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254762,,7600.00,923045.51
21/09/2022,ATM/WDL/69731547/CANARA ATM MYSURU,TXN0254763,5200.00,,917845.51
22/09/2022,ATM/WDL/1975864378/HDFC ATM KORAMANGALA,TXN0254764,2380.00,,915465.51
22/09/2022,IMPS/P2P/187505278646/PRIYA NAIR/8408769967,TXN0254765,,7600.00,923065.51
22/09/2022,ATM/WDL/31266668/HDFC ATM KORAMANGALA,TXN0254766,449.00,,922616.51
22/09/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254767,,4800.00,927416.51
22/09/2022,ATM/WDL/43056125/CANARA ATM MYSURU,TXN0254768,79.00,,927337.51
22/09/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254769,,850.00,928187.51
22/09/2022,UPI/DR/28467830/LAKSHMI VENKAT/KKBK0045457/lakshmi494@ybl,TXN0254770,449.00,,927738.51
22/09/2022,CHQ NO 884463 CLEARING,TXN0254771,850.00,,926888.51
23/09/2022,UPI/DR/6651779899/DEEPA NAIR/KKBK0045457/deepa200@oksbi,TXN0254772,7800.00,,919088.51
23/09/2022,ATM/WDL/18013763/SBI ATM JAYANAGAR BLR,TXN0254773,1680.00,,917408.51
24/09/2022,NEFT/090220558710/AYESHA KHAN/KKBK0045457/78284873795612,TXN0254774,1250.00,,916158.51
24/09/2022,ATM/WDL/51370902/SBI ATM JAYANAGAR BLR,TXN0254775,699.00,,915459.51
24/09/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254776,,32000.00,947459.51
24/09/2022,NEFT/03099192/MOHAMMED IRFAN/KKBK0045457/78808405928736,TXN0254777,,7600.00,955059.51
25/09/2022,UPI/DR/3356750403/LAKSHMI VENKAT/KKBK0045457/lakshmi240@paytm,TXN0254778,3499.00,,951560.51
25/09/2022,CHQ NO 804643 CLEARING,TXN0254779,310.00,,951250.51
26/09/2022,NEFT/47114154/POOJA SHARMA/KKBK0045457/99973506276543,TXN0254780,850.00,,950400.51
26/09/2022,UPI/DR/279919650694/ADITYA KUMAR/KKBK0045457/aditya168@ybl,TXN0254781,1680.00,,948720.51
26/09/2022,ATM/WDL/767339738842/SBI ATM JAYANAGAR BLR,TXN0254782,7800.00,,940920.51
27/09/2022,NEFT/56600029/POOJA SHARMA/KKBK0045457/62356641332818,TXN0254783,449.00,,940471.51
27/09/2022,UPI/DR/9372973673/PRIYA NAIR/KKBK0045457/priya79@paytm,TXN0254784,249.00,,940222.51
28/09/2022,ATM/WDL/616130276072/HDFC ATM KORAMANGALA,TXN0254785,2380.00,,937842.51
28/09/2022,NEFT/6941262892/SUSHMA RAO/KKBK0045457/03254813778263,TXN0254786,,32000.00,969842.51
28/09/2022,NEFT/0155397146/SNEHA PATIL/KKBK0045457/18938294759224,TXN0254787,,500.00,970342.51
28/09/2022,CHQ NO 569102 CLEARING,TXN0254788,449.00,,969893.51
28/09/2022,IMPS/P2P/26915082/VINAY PATIL/7490599228,TXN0254789,,7600.00,977493.51
28/09/2022,CHQ NO 944512 CLEARING,TXN0254790,449.00,,977044.51
29/09/2022,UPI/DR/5557087754/BINDHU NAIR/KKBK0045457/bindhu594@okaxis,TXN0254791,449.00,,976595.51
29/09/2022,UPI/DR/719444249898/GANESH KUMAR/KKBK0045457/ganesh855@ybl,TXN0254792,249.00,,976346.51
29/09/2022,NEFT/4297975688/ANAND KUMAR/KKBK0045457/03027970657417,TXN0254793,,1200.00,977546.51
30/09/2022,NEFT/426570864903/SUSHMA RAO/KKBK0045457/49232256237260,TXN0254794,,2500.00,980046.51
30/09/2022,NEFT/3112359938/TARA SINGH/KKBK0045457/58777825219274,TXN0254795,1680.00,,978366.51
30/09/2022,NEFT/14727006/MEERA PILLAI/KKBK0045457/13928533579522,TXN0254796,249.00,,978117.51
30/09/2022,UPI/CR/957789955036/TANVI RAO/KKBK0045457/tanvi709@paytm,TXN0254797,,24000.00,1002117.51
30/09/2022,UPI/DR/829086392342/DIVYA MENON/KKBK0045457/divya301@oksbi,TXN0254798,3499.00,,998618.51
30/09/2022,UPI/DR/79345995/ARCHANA PILLAI/KKBK0045457/archana342@oksbi,TXN0254799,850.00,,997768.51
30/09/2022,UPI/DR/79323258/BABU LAL/KKBK0045457/babu68@paytm,TXN0254800,120.00,,997648.51
30/09/2022,NEFT/240511650058/MEERA PILLAI/KKBK0045457/49836629169788,TXN0254801,5200.00,,992448.51
01/10/2022,UPI/DR/348861750971/KAVITHA RAO/KKBK0045457/kavitha415@ybl,TXN0254802,850.00,,991598.51
01/10/2022,NEFT/53214616/POOJA SHARMA/KKBK0045457/70685051365524,TXN0254803,,24000.00,1015598.51
01/10/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254804,,2500.00,1018098.51
01/10/2022,IMPS/P2P/58728260/PREETHI IYER/7006002348,TXN0254805,,2500.00,1020598.51
01/10/2022,UPI/CR/061457128098/LATHA MURTHY/KKBK0045457/latha349@ybl,TXN0254806,,850.00,1021448.51
01/10/2022,UPI/DR/470434114780/RAJENDRA PRASAD/KKBK0045457/rajendra553@ybl,TXN0254807,49.00,,1021399.51
01/10/2022,UPI/DR/1301487901/TARA SINGH/KKBK0045457/tara683@oksbi,TXN0254808,449.00,,1020950.51
02/10/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254809,,24000.00,1044950.51
02/10/2022,UPI/DR/442490182084/SURESH NAIR/KKBK0045457/suresh427@oksbi,TXN0254810,3499.00,,1041451.51
03/10/2022,UPI/CR/575407383864/ADITYA KUMAR/KKBK0045457/aditya923@paytm,TXN0254811,,4800.00,1046251.51
03/10/2022,UPI/DR/310857433193/DEEPA NAIR/KKBK0045457/deepa613@ybl,TXN0254812,449.00,,1045802.51
03/10/2022,UPI/DR/2511315869/RAMESH GOWDA/KKBK0045457/ramesh238@okhdfc,TXN0254813,249.00,,1045553.51
03/10/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254814,,1200.00,1046753.51
03/10/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254815,,11200.00,1057953.51
04/10/2022,ATM/WDL/0967669458/HDFC ATM KORAMANGALA,TXN0254816,310.00,,1057643.51
04/10/2022,NEFT/165381781459/IMRAN KHAN/KKBK0045457/58069818133587,TXN0254817,1250.00,,1056393.51
04/10/2022,UPI/DR/76901110/GOPAL VERMA/KKBK0045457/gopal860@oksbi,TXN0254818,310.00,,1056083.51
04/10/2022,IMPS/P2P/495076751750/SANTOSH KUMAR/7249162316,TXN0254819,,2500.00,1058583.51
04/10/2022,UPI/CR/418377421015/LALITHA DEVI/KKBK0045457/lalitha705@ybl,TXN0254820,,11200.00,1069783.51
04/10/2022,IMPS/P2P/417162296777/NADIA HUSSAIN/9735547039,TXN0254821,,11200.00,1080983.51
04/10/2022,NEFT/198304954445/RAVI KUMAR SHARMA/KKBK0045457/08584228305652,TXN0254822,310.00,,1080673.51
04/10/2022,ATM/WDL/402427878759/HDFC ATM KORAMANGALA,TXN0254823,7800.00,,1072873.51
04/10/2022,CHQ NO 213529 CLEARING,TXN0254824,310.00,,1072563.51
04/10/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254825,,18500.00,1091063.51
05/10/2022,UPI/CR/98027418/SUSHMA RAO/KKBK0045457/sushma304@paytm,TXN0254826,,2500.00,1093563.51
05/10/2022,NEFT/677389073111/MEENA IYER/KKBK0045457/09563212515228,TXN0254827,,2500.00,1096063.51
05/10/2022,NEFT/2524403306/RESHMA KHAN/KKBK0045457/59936054943609,TXN0254828,,18500.00,1114563.51
05/10/2022,NEFT/28614943/MOHAMMED IRFAN/KKBK0045457/33645892419886,TXN0254829,5200.00,,1109363.51
05/10/2022,NEFT/30686762/NIKHIL GUPTA/KKBK0045457/97955718388640,TXN0254830,5200.00,,1104163.51
05/10/2022,NEFT/8392432458/CHANDAN SHARMA/KKBK0045457/89402489048500,TXN0254831,,32000.00,1136163.51
05/10/2022,UPI/CR/93968727/VINAY PATIL/KKBK0045457/vinay515@ybl,TXN0254832,,32000.00,1168163.51
05/10/2022,ATM/WDL/3379302916/HDFC ATM KORAMANGALA,TXN0254833,449.00,,1167714.51
06/10/2022,IMPS/P2P/85622766/SURESH NAIR/7457859968,TXN0254834,,500.00,1168214.51
06/10/2022,IMPS/P2P/177254439595/PADMA RAO/9817539975,TXN0254835,,2500.00,1170714.51
06/10/2022,CHQ NO 738627 CLEARING,TXN0254836,5200.00,,1165514.51
06/10/2022,UPI/DR/8500447387/SUNIL YADAV/KKBK0045457/sunil158@paytm,TXN0254837,249.00,,1165265.51
06/10/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254838,,32000.00,1197265.51
07/10/2022,NEFT/251186319469/DIVYA MENON/KKBK0045457/43337321022840,TXN0254839,,2500.00,1199765.51
07/10/2022,UPI/DR/66259961/SNEHA PATIL/KKBK0045457/sneha409@okaxis,TXN0254840,5200.00,,1194565.51
08/10/2022,NEFT/5209988212/SUNITA DEVI/KKBK0045457/66561327710867,TXN0254841,,1200.00,1195765.51
08/10/2022,ATM/WDL/405926357692/CANARA ATM MYSURU,TXN0254842,699.00,,1195066.51
08/10/2022,ATM/WDL/7842008475/SBI ATM JAYANAGAR BLR,TXN0254843,1680.00,,1193386.51
09/10/2022,UPI/DR/62820938/IMRAN KHAN/KKBK0045457/imran145@paytm,TXN0254844,49.00,,1193337.51
09/10/2022,IMPS/P2P/054672831780/MEENA IYER/9765756932,TXN0254845,,850.00,1194187.51
09/10/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254846,,850.00,1195037.51
09/10/2022,CHQ NO 078072 CLEARING,TXN0254847,850.00,,1194187.51
09/10/2022,IMPS/P2P/01367534/LAKSHMI VENKAT/9802135927,TXN0254848,,4800.00,1198987.51
09/10/2022,UPI/CR/0994636557/PADMA RAO/KKBK0045457/padma264@okhdfc,TXN0254849,,1200.00,1200187.51
09/10/2022,UPI/CR/438757969936/USHA RANI/KKBK0045457/usha598@ybl,TXN0254850,,500.00,1200687.51
10/10/2022,CHQ NO 065653 CLEARING,TXN0254851,1680.00,,1199007.51
10/10/2022,UPI/DR/1737733623/HARISH MENON/KKBK0045457/harish421@okhdfc,TXN0254852,7800.00,,1191207.51
11/10/2022,UPI/DR/4806332349/SURESH BABU/KKBK0045457/suresh326@ybl,TXN0254853,120.00,,1191087.51
11/10/2022,NEFT/0866610821/KIRAN REDDY/KKBK0045457/92403301378145,TXN0254854,1680.00,,1189407.51
11/10/2022,UPI/DR/034300478782/KAVYA REDDY/KKBK0045457/kavya144@ybl,TXN0254855,3499.00,,1185908.51
11/10/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254856,,11200.00,1197108.51
11/10/2022,UPI/DR/4113210871/DEEPAK JOSHI/KKBK0045457/deepak218@ybl,TXN0254857,79.00,,1197029.51
11/10/2022,CHQ NO 711242 CLEARING,TXN0254858,49.00,,1196980.51
11/10/2022,CHQ NO 504007 CLEARING,TXN0254859,1250.00,,1195730.51
11/10/2022,NEFT/41005107/HARISH MENON/KKBK0045457/34266691364691,TXN0254860,449.00,,1195281.51
12/10/2022,NEFT/3029286925/LATHA MURTHY/KKBK0045457/60053637137511,TXN0254861,,18500.00,1213781.51
12/10/2022,UPI/DR/565598722103/ANITHA KRISHNAN/KKBK0045457/anitha394@paytm,TXN0254862,699.00,,1213082.51
13/10/2022,UPI/CR/800729598027/SUSHMA RAO/KKBK0045457/sushma694@okaxis,TXN0254863,,2500.00,1215582.51
13/10/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254864,,1200.00,1216782.51
13/10/2022,UPI/DR/474188236941/ROHIT SHARMA/KKBK0045457/rohit947@paytm,TXN0254865,310.00,,1216472.51
13/10/2022,ATM/WDL/9144188722/SBI ATM JAYANAGAR BLR,TXN0254866,120.00,,1216352.51
14/10/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254867,,850.00,1217202.51
14/10/2022,UPI/DR/10422025/TANVI RAO/KKBK0045457/tanvi866@paytm,TXN0254868,3499.00,,1213703.51
14/10/2022,UPI/DR/550554137018/RANJIT SINGH/KKBK0045457/ranjit332@ybl,TXN0254869,699.00,,1213004.51
15/10/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254870,,32000.00,1245004.51
15/10/2022,ATM/WDL/2510250737/CANARA ATM MYSURU,TXN0254871,49.00,,1244955.51
15/10/2022,IMPS/P2P/77782868/LAKSHMI VENKAT/9497823970,TXN0254872,,24000.00,1268955.51
15/10/2022,NEFT/90449073/SHEELA DEVI/KKBK0045457/19658060931596,TXN0254873,,500.00,1269455.51
15/10/2022,CHQ NO 935605 CLEARING,TXN0254874,1680.00,,1267775.51
16/10/2022,IMPS/P2P/0471930579/AYESHA KHAN/9558559587,TXN0254875,,32000.00,1299775.51
16/10/2022,NEFT/2023811213/FATIMA SHEIKH/KKBK0045457/94483063919711,TXN0254876,,32000.00,1331775.51
16/10/2022,ATM/WDL/936561949202/SBI ATM JAYANAGAR BLR,TXN0254877,249.00,,1331526.51
16/10/2022,UPI/DR/255084710339/SNEHA PATIL/KKBK0045457/sneha961@okaxis,TXN0254878,850.00,,1330676.51
16/10/2022,IMPS/P2P/4783516035/KAVERI MENON/7928040807,TXN0254879,,1200.00,1331876.51
17/10/2022,UPI/CR/7386983573/TARA SINGH/KKBK0045457/tara22@paytm,TXN0254880,,18500.00,1350376.51
17/10/2022,UPI/DR/953149189691/GANESH KUMAR/KKBK0045457/ganesh826@okhdfc,TXN0254881,49.00,,1350327.51
17/10/2022,UPI/DR/8242016579/DIVYA MENON/KKBK0045457/divya371@oksbi,TXN0254882,3499.00,,1346828.51
17/10/2022,IMPS/P2P/7378313864/KIRAN REDDY/7317834535,TXN0254883,,4800.00,1351628.51
17/10/2022,UPI/DR/149890503037/LATHA MURTHY/KKBK0045457/latha541@oksbi,TXN0254884,999.00,,1350629.51
17/10/2022,IMPS/P2P/03300956/VIKRAM NAIR/9435539912,TXN0254885,,11200.00,1361829.51
17/10/2022,UPI/DR/3296297820/RAMESH PILLAI/KKBK0045457/ramesh762@paytm,TXN0254886,699.00,,1361130.51
17/10/2022,ATM/WDL/80681861/HDFC ATM KORAMANGALA,TXN0254887,249.00,,1360881.51
17/10/2022,IMPS/P2P/0159503309/VENKAT RAO/7341005465,TXN0254888,,2500.00,1363381.51
18/10/2022,UPI/CR/74124548/RAJENDRA PRASAD/KKBK0045457/rajendra89@oksbi,TXN0254889,,11200.00,1374581.51
18/10/2022,UPI/DR/48287550/NADIA HUSSAIN/KKBK0045457/nadia689@paytm,TXN0254890,1680.00,,1372901.51
18/10/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254891,,2500.00,1375401.51
18/10/2022,UPI/DR/7276222334/DEEPAK JOSHI/KKBK0045457/deepak978@oksbi,TXN0254892,850.00,,1374551.51
18/10/2022,NEFT/518149711769/VINAY PATIL/KKBK0045457/42083286447519,TXN0254893,,850.00,1375401.51
18/10/2022,UPI/DR/214608394076/SURESH BABU/KKBK0045457/suresh754@ybl,TXN0254894,1680.00,,1373721.51
18/10/2022,NEFT/1172976732/GOPAL VERMA/KKBK0045457/64467540588928,TXN0254895,,24000.00,1397721.51
19/10/2022,UPI/DR/7033886369/NAVEEN KUMAR/KKBK0045457/naveen669@okhdfc,TXN0254896,1250.00,,1396471.51
19/10/2022,NEFT/715700382121/SURESH NAIR/KKBK0045457/00897137442115,TXN0254897,,11200.00,1407671.51
19/10/2022,UPI/DR/80321690/SUNITA DEVI/KKBK0045457/sunita406@ybl,TXN0254898,310.00,,1407361.51
19/10/2022,NEFT/6829425586/RAVI KUMAR SHARMA/KKBK0045457/81595060415984,TXN0254899,,1200.00,1408561.51
19/10/2022,UPI/DR/311115532352/AYESHA KHAN/KKBK0045457/ayesha451@okaxis,TXN0254900,3499.00,,1405062.51
19/10/2022,UPI/DR/72019334/NILESH KULKARNI/KKBK0045457/nilesh505@oksbi,TXN0254901,1680.00,,1403382.51
19/10/2022,NEFT/46147460/KARTHIK MENON/KKBK0045457/55211528429229,TXN0254902,,1200.00,1404582.51
20/10/2022,UPI/DR/19601494/VENKAT RAO/KKBK0045457/venkat688@ybl,TXN0254903,1680.00,,1402902.51
20/10/2022,NEFT/6984386915/RAHUL SINGH/KKBK0045457/31748610596410,TXN0254904,,4800.00,1407702.51
20/10/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254905,,4800.00,1412502.51
20/10/2022,UPI/DR/84531250/GANESH KUMAR/KKBK0045457/ganesh642@ybl,TXN0254906,5200.00,,1407302.51
20/10/2022,NEFT/0379815762/NILESH KULKARNI/KKBK0045457/24422716424538,TXN0254907,,500.00,1407802.51
20/10/2022,CHQ NO 617089 CLEARING,TXN0254908,999.00,,1406803.51
20/10/2022,NEFT/716215263901/RAJENDRA PRASAD/KKBK0045457/19408663139803,TXN0254909,850.00,,1405953.51
21/10/2022,UPI/DR/2837311593/GANESH KUMAR/KKBK0045457/ganesh551@ybl,TXN0254910,3499.00,,1402454.51
21/10/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254911,,11200.00,1413654.51
21/10/2022,NEFT/91485833/KAVITHA RAO/KKBK0045457/98657759714263,TXN0254912,,4800.00,1418454.51
21/10/2022,ATM/WDL/0784468590/SBI ATM JAYANAGAR BLR,TXN0254913,1680.00,,1416774.51
22/10/2022,UPI/CR/9158254062/ARJUN MEHTA/KKBK0045457/arjun788@ybl,TXN0254914,,850.00,1417624.51
22/10/2022,UPI/CR/1215719981/MALLIKA DAS/KKBK0045457/mallika607@okhdfc,TXN0254915,,4800.00,1422424.51
22/10/2022,UPI/CR/121146825061/SUNIL YADAV/KKBK0045457/sunil579@oksbi,TXN0254916,,2500.00,1424924.51
22/10/2022,ATM/WDL/58841307/SBI ATM JAYANAGAR BLR,TXN0254917,49.00,,1424875.51
22/10/2022,UPI/DR/306186984575/RAJENDRA PRASAD/KKBK0045457/rajendra35@okaxis,TXN0254918,249.00,,1424626.51
22/10/2022,UPI/DR/0231854953/SAVITHA DEVI/KKBK0045457/savitha631@ybl,TXN0254919,7800.00,,1416826.51
23/10/2022,NEFT/77449332/MOHAN DAS/KKBK0045457/92039956138233,TXN0254920,,4800.00,1421626.51
23/10/2022,UPI/DR/73824119/MEENA IYER/KKBK0045457/meena67@okaxis,TXN0254921,7800.00,,1413826.51
24/10/2022,IMPS/P2P/4845721477/RAHUL SINGH/9324035351,TXN0254922,,850.00,1414676.51
24/10/2022,UPI/DR/31970526/RESHMA KHAN/KKBK0045457/reshma17@okhdfc,TXN0254923,1680.00,,1412996.51
24/10/2022,ATM/WDL/05758711/SBI ATM JAYANAGAR BLR,TXN0254924,79.00,,1412917.51
24/10/2022,UPI/CR/02701800/NILESH KULKARNI/KKBK0045457/nilesh165@oksbi,TXN0254925,,32000.00,1444917.51
24/10/2022,NEFT/8095422307/REKHA PILLAI/KKBK0045457/11300579725034,TXN0254926,449.00,,1444468.51
24/10/2022,NEFT/583547420417/LAKSHMI VENKAT/KKBK0045457/69614977705477,TXN0254927,,4800.00,1449268.51
25/10/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254928,,7600.00,1456868.51
25/10/2022,NEFT/93863139/DEEPA NAIR/KKBK0045457/88258061550605,TXN0254929,,24000.00,1480868.51
25/10/2022,UPI/DR/721377976004/USHA RANI/KKBK0045457/usha513@oksbi,TXN0254930,999.00,,1479869.51
25/10/2022,NEFT/399217124841/NAVEEN KUMAR/KKBK0045457/28026685227781,TXN0254931,,24000.00,1503869.51
25/10/2022,UPI/DR/5053912924/GEETA DEVI/KKBK0045457/geeta189@oksbi,TXN0254932,1680.00,,1502189.51
25/10/2022,CHQ NO 745676 CLEARING,TXN0254933,249.00,,1501940.51
25/10/2022,UPI/DR/3846822432/DEEPAK JOSHI/KKBK0045457/deepak11@paytm,TXN0254934,1250.00,,1500690.51
26/10/2022,NEFT/419683759506/SANJANA HEGDE/KKBK0045457/11299945447763,TXN0254935,249.00,,1500441.51
26/10/2022,UPI/CR/25131387/DEEPA NAIR/KKBK0045457/deepa40@okaxis,TXN0254936,,1200.00,1501641.51
26/10/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254937,,500.00,1502141.51
26/10/2022,IMPS/P2P/770901244003/REKHA PILLAI/7640907046,TXN0254938,,1200.00,1503341.51
27/10/2022,ATM/WDL/0257669358/SBI ATM JAYANAGAR BLR,TXN0254939,249.00,,1503092.51
27/10/2022,UPI/DR/826732838919/SUNITA DEVI/KKBK0045457/sunita98@okaxis,TXN0254940,79.00,,1503013.51
27/10/2022,NEFT/52686997/SMITHA PILLAI/KKBK0045457/68352554648661,TXN0254941,,850.00,1503863.51
28/10/2022,UPI/CR/6827745167/SURESH BABU/KKBK0045457/suresh559@ybl,TXN0254942,,2500.00,1506363.51
28/10/2022,UPI/DR/54033055/SURESH BABU/KKBK0045457/suresh370@paytm,TXN0254943,79.00,,1506284.51
29/10/2022,UPI/CR/1327159903/SURESH NAIR/KKBK0045457/suresh659@paytm,TXN0254944,,24000.00,1530284.51
29/10/2022,IMPS/P2P/31417163/FATIMA SHEIKH/7796744488,TXN0254945,,850.00,1531134.51
29/10/2022,UPI/CR/25099813/SHAHID KHAN/KKBK0045457/shahid730@okaxis,TXN0254946,,11200.00,1542334.51
29/10/2022,IMPS/P2P/2354487360/DEEPA NAIR/8908038441,TXN0254947,,4800.00,1547134.51
30/10/2022,UPI/DR/70062476/SANTOSH KUMAR/KKBK0045457/santosh489@okhdfc,TXN0254948,999.00,,1546135.51
30/10/2022,NEFT/8346928604/ARCHANA PILLAI/KKBK0045457/70737656295329,TXN0254949,2380.00,,1543755.51
30/10/2022,CHQ NO 083162 CLEARING,TXN0254950,7800.00,,1535955.51
30/10/2022,UPI/CR/7844151057/NILESH KULKARNI/KKBK0045457/nilesh666@okhdfc,TXN0254951,,2500.00,1538455.51
30/10/2022,IMPS/P2P/70034301/SHAHID KHAN/8734999331,TXN0254952,,7600.00,1546055.51
30/10/2022,UPI/DR/96370357/NILESH KULKARNI/KKBK0045457/nilesh816@ybl,TXN0254953,120.00,,1545935.51
31/10/2022,UPI/CR/859539415342/RESHMA KHAN/KKBK0045457/reshma778@okhdfc,TXN0254954,,32000.00,1577935.51
31/10/2022,UPI/DR/395777631055/RAVI KUMAR SHARMA/KKBK0045457/ravi50@okhdfc,TXN0254955,49.00,,1577886.51
31/10/2022,UPI/DR/66100001/ADITYA KUMAR/KKBK0045457/aditya901@paytm,TXN0254956,120.00,,1577766.51
01/11/2022,NEFT/417604978059/VENKAT RAO/KKBK0045457/87041832469170,TXN0254957,,7600.00,1585366.51
02/11/2022,ATM/WDL/152342006915/CANARA ATM MYSURU,TXN0254958,1680.00,,1583686.51
02/11/2022,NEFT/60550725/MOHAN DAS/KKBK0045457/31043839898491,TXN0254959,79.00,,1583607.51
02/11/2022,ATM/WDL/675553382783/HDFC ATM KORAMANGALA,TXN0254960,2380.00,,1581227.51
02/11/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254961,,18500.00,1599727.51
02/11/2022,ATM/WDL/5884017333/HDFC ATM KORAMANGALA,TXN0254962,7800.00,,1591927.51
02/11/2022,CHQ NO 313057 CLEARING,TXN0254963,1250.00,,1590677.51
03/11/2022,UPI/DR/081852388934/IMRAN KHAN/KKBK0045457/imran352@paytm,TXN0254964,2380.00,,1588297.51
03/11/2022,NEFT/1898548174/MEENA IYER/KKBK0045457/03571609712947,TXN0254965,699.00,,1587598.51
03/11/2022,IMPS/P2P/325852510102/HARISH MENON/7813191818,TXN0254966,,7600.00,1595198.51
03/11/2022,NEFT/9896857619/NADIA HUSSAIN/KKBK0045457/72640121722531,TXN0254967,449.00,,1594749.51
04/11/2022,IMPS/P2P/47711469/VENKAT RAO/9035510977,TXN0254968,,11200.00,1605949.51
04/11/2022,UPI/DR/31696598/KARTHIK MENON/KKBK0045457/karthik757@okaxis,TXN0254969,49.00,,1605900.51
04/11/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254970,,850.00,1606750.51
04/11/2022,NEFT/564798460178/KAVERI MENON,TXN0254971,12000.00,,1594750.51
04/11/2022,NEFT/71326986/SANTOSH KUMAR/KKBK0045457/41960414173030,TXN0254972,,18500.00,1613250.51
04/11/2022,UPI/CR/571297058405/GEETA DEVI/KKBK0045457/geeta274@oksbi,TXN0254973,,11200.00,1624450.51
04/11/2022,NEFT/815670242701/MEERA PILLAI/KKBK0045457/43862886080785,TXN0254974,,24000.00,1648450.51
04/11/2022,CHQ NO 931770 CLEARING,TXN0254975,120.00,,1648330.51
04/11/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254976,,11200.00,1659530.51
04/11/2022,CHQ NO 709486 CLEARING,TXN0254977,249.00,,1659281.51
04/11/2022,IMPS/P2P/5725790349/SURESH BABU/7208282294,TXN0254978,,500.00,1659781.51
05/11/2022,UPI/DR/636076343223/GANESH KUMAR/KKBK0045457/ganesh11@paytm,TXN0254979,249.00,,1659532.51
05/11/2022,CHQ NO 370917 CLEARING,TXN0254980,1250.00,,1658282.51
05/11/2022,UPI/DR/3616762965/PADMA RAO/KKBK0045457/padma417@okhdfc,TXN0254981,249.00,,1658033.51
05/11/2022,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0254982,,1200.00,1659233.51
