Txn Date,Value Date,Description,Ref No./Cheque No.,Debit,Credit,Balance
12/09/2022,12/09/2022,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0258343,,7600.00,709285.00
12/09/2022,12/09/2022,ATM/WDL/43385816/CANARA ATM MYSURU,TXN0258344,2380.00,,706905.00
13/09/2022,13/09/2022,ATM/WDL/841701528513/SBI ATM JAYANAGAR BLR,TXN0258345,999.00,,705906.00
14/09/2022,14/09/2022,NEFT/51804357/MEENA IYER/SBIN0684317/83081634864807,TXN0258346,79.00,,705827.00
14/09/2022,14/09/2022,IMPS/P2P/7557207951/SAVITHA DEVI/9177202509,TXN0258347,,32000.00,737827.00
14/09/2022,14/09/2022,IMPS/P2P/2448469492/VENKAT RAO/8478011911,TXN0258348,,500.00,738327.00
14/09/2022,15/09/2022,NEFT/8859478921/VIKRAM NAIR/SBIN0684317/82773038567267,TXN0258349,310.00,,738017.00
14/09/2022,14/09/2022,UPI/DR/499972750443/IMRAN KHAN/SBIN0684317/imran274@okhdfc,TXN0258350,5200.00,,732817.00
15/09/2022,15/09/2022,IMPS/P2P/109817230737/LALITHA DEVI/8180952492,TXN0258351,,850.00,733667.00
15/09/2022,15/09/2022,UPI/DR/873712827830/VENKAT RAO/SBIN0684317/venkat245@ybl,TXN0258352,310.00,,733357.00
15/09/2022,16/09/2022,NEFT/2773143278/SURESH BABU/SBIN0684317/90064936156885,TXN0258353,,32000.00,765357.00
15/09/2022,16/09/2022,CHQ NO 126307 CLEARING,TXN0258354,449.00,,764908.00
16/09/2022,17/09/2022,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0258355,,11200.00,776108.00
16/09/2022,16/09/2022,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0258356,,32000.00,808108.00
16/09/2022,17/09/2022,UPI/DR/36046793/RAVI KUMAR SHARMA/SBIN0684317/ravi704@okhdfc,TXN0258357,249.00,,807859.00
16/09/2022,16/09/2022,UPI/DR/84147909/PRAKASH RAO/SBIN0684317/prakash361@ybl,TXN0258358,449.00,,807410.00
16/09/2022,16/09/2022,NEFT/719832435995/RAJESH VERMA/SBIN0684317/82803868155782,TXN0258359,5200.00,,802210.00
16/09/2022,16/09/2022,UPI/DR/36834266/MOHAMMED IRFAN/SBIN0684317/mohammed18@ybl,TXN0258360,699.00,,801511.00
16/09/2022,16/09/2022,NEFT/2237937212/KAVERI MENON/SBIN0684317/80502443019926,TXN0258361,,11200.00,812711.00
16/09/2022,16/09/2022,IMPS/P2P/84899631/MEENA IYER/8654127869,TXN0258362,,7600.00,820311.00
17/09/2022,18/09/2022,IMPS/P2P/62585053/MEENA IYER/9707863472,TXN0258363,,18500.00,838811.00
17/09/2022,17/09/2022,UPI/CR/2006117179/RAMESH GOWDA/SBIN0684317/ramesh770@ybl,TXN0258364,,850.00,839661.00
17/09/2022,17/09/2022,UPI/CR/338362390346/PADMA RAO/SBIN0684317/padma981@okhdfc,TXN0258365,,500.00,840161.00
18/09/2022,19/09/2022,UPI/DR/82601935/REKHA PILLAI/SBIN0684317/rekha883@oksbi,TXN0258366,79.00,,840082.00
18/09/2022,19/09/2022,ATM/WDL/74158234/HDFC ATM KORAMANGALA,TXN0258367,999.00,,839083.00
19/09/2022,19/09/2022,UPI/DR/84481923/AYESHA KHAN/SBIN0684317/ayesha626@ybl,TXN0258368,850.00,,838233.00
19/09/2022,19/09/2022,NEFT/94585511/NADIA HUSSAIN/SBIN0684317/04268168273798,TXN0258369,,850.00,839083.00
19/09/2022,19/09/2022,UPI/CR/1399526242/ARUN SHARMA/SBIN0684317/arun294@ybl,TXN0258370,,500.00,839583.00
19/09/2022,20/09/2022,UPI/CR/099884548305/RANJIT SINGH/SBIN0684317/ranjit369@oksbi,TXN0258371,,11200.00,850783.00
20/09/2022,21/09/2022,UPI/CR/5905159559/TARA SINGH/SBIN0684317/tara768@okaxis,TXN0258372,,4800.00,855583.00
20/09/2022,20/09/2022,CHQ NO 743421 CLEARING,TXN0258373,699.00,,854884.00
20/09/2022,20/09/2022,ATM/WDL/633842267270/SBI ATM JAYANAGAR BLR,TXN0258374,850.00,,854034.00
20/09/2022,20/09/2022,IMPS/P2P/261218257826/SNEHA PATIL/8156523937,TXN0258375,,1200.00,855234.00
20/09/2022,21/09/2022,NEFT/336825256246/SUSHMA RAO/SBIN0684317/99632350175093,TXN0258376,,850.00,856084.00
20/09/2022,20/09/2022,CHQ NO 880613 CLEARING,TXN0258377,3499.00,,852585.00
20/09/2022,20/09/2022,CHQ NO 211681 CLEARING,TXN0258378,120.00,,852465.00
20/09/2022,20/09/2022,NEFT/66673691/IMRAN KHAN/SBIN0684317/56327026815921,TXN0258379,699.00,,851766.00
21/09/2022,21/09/2022,ATM/WDL/07651265/CANARA ATM MYSURU,TXN0258380,249.00,,851517.00
21/09/2022,21/09/2022,IMPS/P2P/471575979655/RAJENDRA PRASAD/9575799067,TXN0258381,,7600.00,859117.00
21/09/2022,21/09/2022,UPI/CR/91132879/LATHA MURTHY/SBIN0684317/latha388@okaxis,TXN0258382,,1200.00,860317.00
21/09/2022,22/09/2022,UPI/DR/65626532/BINDHU NAIR/SBIN0684317/bindhu26@okaxis,TXN0258383,999.00,,859318.00
21/09/2022,21/09/2022,UPI/DR/519145291754/KAVYA REDDY/SBIN0684317/kavya177@okhdfc,TXN0258384,49.00,,859269.00
21/09/2022,21/09/2022,CHQ NO 758554 CLEARING,TXN0258385,449.00,,858820.00
21/09/2022,21/09/2022,UPI/DR/258794814666/SNEHA PATIL/SBIN0684317/sneha464@okhdfc,TXN0258386,1250.00,,857570.00
21/09/2022,22/09/2022,NEFT/032258632362/DEEPAK JOSHI/SBIN0684317/34235058805176,TXN0258387,,2500.00,860070.00
22/09/2022,22/09/2022,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0258388,,1200.00,861270.00
22/09/2022,22/09/2022,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0258389,,18500.00,879770.00
22/09/2022,22/09/2022,NEFT/64631045/CHANDAN SHARMA/SBIN0684317/31844010437390,TXN0258390,5200.00,,874570.00
22/09/2022,23/09/2022,UPI/DR/987453518228/SURESH NAIR/SBIN0684317/suresh717@paytm,TXN0258391,7800.00,,866770.00
22/09/2022,22/09/2022,CHQ NO 610165 CLEARING,TXN0258392,1680.00,,865090.00
22/09/2022,22/09/2022,CHQ NO 275188 CLEARING,TXN0258393,2380.00,,862710.00
23/09/2022,23/09/2022,ATM/WDL/72496808/HDFC ATM KORAMANGALA,TXN0258394,1680.00,,861030.00
23/09/2022,23/09/2022,ATM/WDL/85456510/CANARA ATM MYSURU,TXN0258395,850.00,,860180.00
23/09/2022,23/09/2022,UPI/DR/4153378314/ANITHA KRISHNAN/SBIN0684317/anitha687@okhdfc,TXN0258396,850.00,,859330.00
23/09/2022,23/09/2022,UPI/DR/046343324152/KIRAN REDDY/SBIN0684317/kiran834@oksbi,TXN0258397,449.00,,858881.00
23/09/2022,23/09/2022,NEFT/56323543/MOHAMMED IRFAN/SBIN0684317/13678719377150,TXN0258398,,2500.00,861381.00
23/09/2022,23/09/2022,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0258399,,24000.00,885381.00
23/09/2022,23/09/2022,CHQ NO 235337 CLEARING,TXN0258400,999.00,,884382.00
23/09/2022,23/09/2022,UPI/DR/923389461166/MEENA IYER/SBIN0684317/meena833@paytm,TXN0258401,850.00,,883532.00
24/09/2022,24/09/2022,CHQ NO 385458 CLEARING,TXN0258402,1250.00,,882282.00
24/09/2022,25/09/2022,UPI/DR/79905018/PRIYA NAIR/SBIN0684317/priya594@okaxis,TXN0258403,449.00,,881833.00
24/09/2022,24/09/2022,UPI/DR/7799093973/SUNIL YADAV/SBIN0684317/sunil808@ybl,TXN0258404,310.00,,881523.00
24/09/2022,24/09/2022,UPI/DR/71392394/NADIA HUSSAIN/SBIN0684317/nadia249@ybl,TXN0258405,249.00,,881274.00
25/09/2022,26/09/2022,CHQ NO 829597 CLEARING,TXN0258406,699.00,,880575.00
25/09/2022,25/09/2022,IMPS/P2P/0448120946/VINAY PATIL/7009592966,TXN0258407,,7600.00,888175.00
25/09/2022,26/09/2022,NEFT/0787611248/ARCHANA PILLAI/SBIN0684317/68371652195602,TXN0258408,,1200.00,889375.00
25/09/2022,25/09/2022,UPI/DR/57885011/DEEPA NAIR/SBIN0684317/deepa229@oksbi,TXN0258409,1680.00,,887695.00
26/09/2022,26/09/2022,UPI/DR/6863741813/SHEELA DEVI/SBIN0684317/sheela793@okhdfc,TXN0258410,999.00,,886696.00
26/09/2022,26/09/2022,NEFT/144124764619/MOHAMMED IRFAN/SBIN0684317/11901698614003,TXN0258411,,1200.00,887896.00
26/09/2022,27/09/2022,CHQ NO 278621 CLEARING,TXN0258412,5200.00,,882696.00
26/09/2022,27/09/2022,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0258413,,850.00,883546.00
27/09/2022,28/09/2022,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0258414,,1200.00,884746.00
27/09/2022,27/09/2022,UPI/DR/070580270088/ARUN SHARMA/SBIN0684317/arun270@okhdfc,TXN0258415,5200.00,,879546.00
27/09/2022,27/09/2022,UPI/DR/8429078490/CHANDAN SHARMA/SBIN0684317/chandan872@paytm,TXN0258416,2380.00,,877166.00
27/09/2022,27/09/2022,NEFT/712708479208/SUSHMA RAO/SBIN0684317/00285395866515,TXN0258417,,850.00,878016.00
27/09/2022,28/09/2022,NEFT/83887733/BINDHU NAIR/SBIN0684317/81295062472150,TXN0258418,2380.00,,875636.00
27/09/2022,27/09/2022,UPI/CR/415706355957/VINAY PATIL/SBIN0684317/vinay478@okhdfc,TXN0258419,,11200.00,886836.00
28/09/2022,28/09/2022,IMPS/P2P/732938496594/GEETA DEVI/7888446698,TXN0258420,,7600.00,894436.00
28/09/2022,28/09/2022,UPI/DR/5719327237/LALITHA DEVI/SBIN0684317/lalitha800@okhdfc,TXN0258421,49.00,,894387.00
28/09/2022,28/09/2022,UPI/DR/10512422/MEERA PILLAI/SBIN0684317/meera412@okhdfc,TXN0258422,79.00,,894308.00
28/09/2022,28/09/2022,ATM/WDL/535571894829/SBI ATM JAYANAGAR BLR,TXN0258423,120.00,,894188.00
28/09/2022,28/09/2022,IMPS/P2P/7049767728/SHEELA DEVI/7361856015,TXN0258424,,11200.00,905388.00
28/09/2022,29/09/2022,IMPS/P2P/602549034356/MALLIKA DAS/9359508928,TXN0258425,,1200.00,906588.00
29/09/2022,29/09/2022,ATM/WDL/8702568503/CANARA ATM MYSURU,TXN0258426,7800.00,,898788.00
29/09/2022,30/09/2022,UPI/DR/535154225962/PADMA RAO/SBIN0684317/padma430@paytm,TXN0258427,1250.00,,897538.00
29/09/2022,30/09/2022,ATM/WDL/876488843766/SBI ATM JAYANAGAR BLR,TXN0258428,120.00,,897418.00
29/09/2022,30/09/2022,NEFT/74462575/LATHA MURTHY/SBIN0684317/14660143724146,TXN0258429,,7600.00,905018.00
29/09/2022,30/09/2022,NEFT/135219485769/MEERA PILLAI/SBIN0684317/37498698343129,TXN0258430,,32000.00,937018.00
29/09/2022,30/09/2022,UPI/DR/035103330891/CHANDAN SHARMA/SBIN0684317/chandan550@okaxis,TXN0258431,120.00,,936898.00
29/09/2022,30/09/2022,UPI/DR/606274666549/KAVYA REDDY/SBIN0684317/kavya807@oksbi,TXN0258432,850.00,,936048.00
30/09/2022,30/09/2022,ATM/WDL/328533134034/HDFC ATM KORAMANGALA,TXN0258433,79.00,,935969.00
30/09/2022,01/10/2022,NEFT/5449114731/MEENA IYER/SBIN0684317/87143863515703,TXN0258434,850.00,,935119.00
30/09/2022,01/10/2022,UPI/DR/5256462870/ROHIT SHARMA/SBIN0684317/rohit421@ybl,TXN0258435,49.00,,935070.00
01/10/2022,01/10/2022,UPI/DR/71622237/KAVYA REDDY/SBIN0684317/kavya367@ybl,TXN0258436,999.00,,934071.00
01/10/2022,01/10/2022,UPI/CR/81106482/KARTHIK MENON/SBIN0684317/karthik377@ybl,TXN0258437,,4800.00,938871.00
01/10/2022,02/10/2022,ATM/WDL/9607790797/HDFC ATM KORAMANGALA,TXN0258438,1250.00,,937621.00
01/10/2022,01/10/2022,UPI/DR/7665835734/SURESH NAIR/SBIN0684317/suresh289@oksbi,TXN0258439,310.00,,937311.00
01/10/2022,02/10/2022,IMPS/P2P/4379316062/LALITHA DEVI/7132592189,TXN0258440,,1200.00,938511.00
01/10/2022,01/10/2022,NEFT/9893151738/BINDHU NAIR/SBIN0684317/72016422609083,TXN0258441,79.00,,938432.00
01/10/2022,02/10/2022,IMPS/P2P/2273741182/ANAND KUMAR/7426619341,TXN0258442,,32000.00,970432.00
01/10/2022,01/10/2022,ATM/WDL/369923138027/CANARA ATM MYSURU,TXN0258443,49.00,,970383.00
01/10/2022,01/10/2022,UPI/CR/090925350281/HARISH MENON/SBIN0684317/harish562@okaxis,TXN0258444,,500.00,970883.00
01/10/2022,01/10/2022,UPI/CR/14230050/GANESH KUMAR/SBIN0684317/ganesh225@ybl,TXN0258445,,24000.00,994883.00
01/10/2022,01/10/2022,IMPS/P2P/107455447654/NIKHIL GUPTA/7163687327,TXN0258446,,32000.00,1026883.00
02/10/2022,02/10/2022,ATM/WDL/1851473479/SBI ATM JAYANAGAR BLR,TXN0258447,7800.00,,1019083.00
02/10/2022,02/10/2022,UPI/DR/39142935/ARUN SHARMA/SBIN0684317/arun433@okaxis,TXN0258448,850.00,,1018233.00
02/10/2022,02/10/2022,UPI/DR/52486585/REKHA PILLAI/SBIN0684317/rekha296@okaxis,TXN0258449,7800.00,,1010433.00
02/10/2022,02/10/2022,ATM/WDL/70261284/CANARA ATM MYSURU,TXN0258450,699.00,,1009734.00
02/10/2022,02/10/2022,UPI/CR/61243446/SAVITHA DEVI/SBIN0684317/savitha511@paytm,TXN0258451,,4800.00,1014534.00
03/10/2022,03/10/2022,ATM/WDL/15945248/SBI ATM JAYANAGAR BLR,TXN0258452,310.00,,1014224.00
03/10/2022,03/10/2022,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0258453,,7600.00,1021824.00
03/10/2022,03/10/2022,UPI/DR/48960155/RAMESH GOWDA/SBIN0684317/ramesh941@paytm,TXN0258454,49.00,,1021775.00
03/10/2022,03/10/2022,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0258455,,7600.00,1029375.00
04/10/2022,04/10/2022,UPI/DR/504722659757/SHAHID KHAN/SBIN0684317/shahid732@okaxis,TXN0258456,120.00,,1029255.00
04/10/2022,04/10/2022,UPI/DR/65007814/FATIMA SHEIKH/SBIN0684317/fatima469@paytm,TXN0258457,2380.00,,1026875.00
04/10/2022,04/10/2022,IMPS/P2P/3722928238/FARHAN KHAN/7509561407,TXN0258458,,850.00,1027725.00
04/10/2022,04/10/2022,CHQ NO 055643 CLEARING,TXN0258459,249.00,,1027476.00
04/10/2022,04/10/2022,ATM/WDL/297832486009/SBI ATM JAYANAGAR BLR,TXN0258460,120.00,,1027356.00
05/10/2022,05/10/2022,NEFT/345293818769/NADIA HUSSAIN/SBIN0684317/26705536345589,TXN0258461,1250.00,,1026106.00
05/10/2022,05/10/2022,NEFT/846962122827/TANVI RAO/SBIN0684317/34693904682486,TXN0258462,79.00,,1026027.00
05/10/2022,06/10/2022,IMPS/P2P/60093156/PRIYA NAIR/8038419238,TXN0258463,,18500.00,1044527.00
05/10/2022,05/10/2022,UPI/DR/648761236247/SANJANA HEGDE/SBIN0684317/sanjana793@ybl,TXN0258464,310.00,,1044217.00
06/10/2022,06/10/2022,NEFT/27918013/CHANDAN SHARMA/SBIN0684317/28936247938881,TXN0258465,310.00,,1043907.00
06/10/2022,07/10/2022,CHQ NO 372410 CLEARING,TXN0258466,120.00,,1043787.00
06/10/2022,07/10/2022,IMPS/P2P/01559736/RAHUL SINGH/8124693631,TXN0258467,,850.00,1044637.00
06/10/2022,06/10/2022,IMPS/P2P/59851319/ANAND KUMAR/8411547810,TXN0258468,,1200.00,1045837.00
06/10/2022,06/10/2022,NEFT/54472691/GEETA DEVI/SBIN0684317/02859528978661,TXN0258469,2380.00,,1043457.00
06/10/2022,06/10/2022,CHQ NO 709920 CLEARING,TXN0258470,249.00,,1043208.00
07/10/2022,07/10/2022,IMPS/P2P/06011452/BINDHU NAIR/8310561147,TXN0258471,,7600.00,1050808.00
07/10/2022,07/10/2022,UPI/DR/6898961000/ARJUN MEHTA/SBIN0684317/arjun793@paytm,TXN0258472,449.00,,1050359.00
07/10/2022,07/10/2022,UPI/CR/392840703679/LAKSHMI VENKAT/SBIN0684317/lakshmi939@oksbi,TXN0258473,,2500.00,1052859.00
08/10/2022,08/10/2022,CHQ NO 988885 CLEARING,TXN0258474,999.00,,1051860.00
08/10/2022,08/10/2022,IMPS/P2P/436241651218/ARJUN MEHTA/7524024210,TXN0258475,,32000.00,1083860.00
08/10/2022,08/10/2022,NEFT/6651524485/LATHA MURTHY/SBIN0684317/08641139298990,TXN0258476,,4800.00,1088660.00
08/10/2022,09/10/2022,ATM/WDL/06593381/HDFC ATM KORAMANGALA,TXN0258477,249.00,,1088411.00
08/10/2022,08/10/2022,NEFT/78139103/RAMESH PILLAI/SBIN0684317/31997411389714,TXN0258478,5200.00,,1083211.00
09/10/2022,09/10/2022,NEFT/57566839/RAMESH PILLAI/SBIN0684317/14552160672697,TXN0258479,,7600.00,1090811.00
09/10/2022,09/10/2022,CHQ NO 806434 CLEARING,TXN0258480,310.00,,1090501.00
09/10/2022,09/10/2022,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0258481,,11200.00,1101701.00
09/10/2022,09/10/2022,NEFT/2253333373/FATIMA SHEIKH/SBIN0684317/30713864240180,TXN0258482,7800.00,,1093901.00
09/10/2022,09/10/2022,UPI/DR/503044547168/PRIYA NAIR/SBIN0684317/priya121@oksbi,TXN0258483,699.00,,1093202.00
09/10/2022,09/10/2022,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0258484,,1200.00,1094402.00
09/10/2022,09/10/2022,NEFT/99752002/POOJA SHARMA/SBIN0684317/88133830579781,TXN0258485,,2500.00,1096902.00
09/10/2022,09/10/2022,UPI/DR/5325484073/ROHIT SHARMA/SBIN0684317/rohit131@paytm,TXN0258486,120.00,,1096782.00
09/10/2022,10/10/2022,UPI/DR/71254354/DIVYA MENON/SBIN0684317/divya357@okaxis,TXN0258487,5200.00,,1091582.00
10/10/2022,10/10/2022,ATM/WDL/556141362863/SBI ATM JAYANAGAR BLR,TXN0258488,120.00,,1091462.00
10/10/2022,11/10/2022,NEFT/08365397/SNEHA PATIL/SBIN0684317/90834765831930,TXN0258489,,850.00,1092312.00
10/10/2022,10/10/2022,NEFT/03305602/SUSHMA RAO/SBIN0684317/45496285109462,TXN0258490,7800.00,,1084512.00
10/10/2022,11/10/2022,UPI/DR/4425307118/MOHAMMED IRFAN/SBIN0684317/mohammed242@ybl,TXN0258491,1680.00,,1082832.00
10/10/2022,11/10/2022,UPI/DR/91285463/PREETHI IYER/SBIN0684317/preethi95@okaxis,TXN0258492,1680.00,,1081152.00
10/10/2022,11/10/2022,ATM/WDL/0837701639/HDFC ATM KORAMANGALA,TXN0258493,5200.00,,1075952.00
10/10/2022,10/10/2022,UPI/CR/7256294581/PADMA RAO/SBIN0684317/padma646@oksbi,TXN0258494,,18500.00,1094452.00
11/10/2022,11/10/2022,NEFT/24235180/DIVYA MENON/SBIN0684317/84815360661280,TXN0258495,2380.00,,1092072.00
11/10/2022,11/10/2022,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0258496,,18500.00,1110572.00
11/10/2022,11/10/2022,NEFT/1507768089/SANTOSH KUMAR/SBIN0684317/14356881536498,TXN0258497,79.00,,1110493.00
11/10/2022,12/10/2022,UPI/DR/022562676740/ARJUN MEHTA/SBIN0684317/arjun83@ybl,TXN0258498,7800.00,,1102693.00
11/10/2022,12/10/2022,UPI/DR/955665765902/SURESH NAIR/SBIN0684317/suresh865@oksbi,TXN0258499,249.00,,1102444.00
11/10/2022,11/10/2022,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0258500,,4800.00,1107244.00
11/10/2022,11/10/2022,ATM/WDL/336701061987/CANARA ATM MYSURU,TXN0258501,249.00,,1106995.00
12/10/2022,12/10/2022,UPI/DR/94246062/TARA SINGH/SBIN0684317/tara844@oksbi,TXN0258502,999.00,,1105996.00
12/10/2022,12/10/2022,CHQ NO 957929 CLEARING,TXN0258503,850.00,,1105146.00
12/10/2022,13/10/2022,UPI/DR/27309843/MOHAMMED IRFAN/SBIN0684317/mohammed206@okaxis,TXN0258504,49.00,,1105097.00
12/10/2022,12/10/2022,ATM/WDL/612491174313/SBI ATM JAYANAGAR BLR,TXN0258505,79.00,,1105018.00
12/10/2022,12/10/2022,ATM/WDL/933863920679/HDFC ATM KORAMANGALA,TXN0258506,3499.00,,1101519.00
12/10/2022,12/10/2022,IMPS/P2P/827551891208/MALLIKA DAS/7681701319,TXN0258507,,11200.00,1112719.00
12/10/2022,12/10/2022,UPI/DR/4457446812/PRIYA NAIR/SBIN0684317/priya238@paytm,TXN0258508,2380.00,,1110339.00
12/10/2022,12/10/2022,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0258509,,850.00,1111189.00
12/10/2022,12/10/2022,UPI/DR/1081223189/PREETHI IYER/SBIN0684317/preethi304@oksbi,TXN0258510,699.00,,1110490.00
13/10/2022,13/10/2022,NEFT/8761933903/LAKSHMI VENKAT/SBIN0684317/79028912301964,TXN0258511,79.00,,1110411.00
13/10/2022,13/10/2022,UPI/DR/02495391/ANAND KUMAR/SBIN0684317/anand455@okhdfc,TXN0258512,1680.00,,1108731.00
13/10/2022,13/10/2022,NEFT/78155441/MEENA IYER/SBIN0684317/81106280411621,TXN0258513,1250.00,,1107481.00
13/10/2022,13/10/2022,UPI/DR/333373198064/MALLIKA DAS/SBIN0684317/mallika449@oksbi,TXN0258514,5200.00,,1102281.00
14/10/2022,15/10/2022,UPI/CR/03038524/PADMA RAO/SBIN0684317/padma370@okhdfc,TXN0258515,,18500.00,1120781.00
14/10/2022,15/10/2022,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0258516,,850.00,1121631.00
14/10/2022,15/10/2022,NEFT/12152488/RAHUL SINGH/SBIN0684317/41275359641570,TXN0258517,,11200.00,1132831.00
14/10/2022,14/10/2022,UPI/DR/6780712583/SANTOSH KUMAR/SBIN0684317/santosh254@oksbi,TXN0258518,1680.00,,1131151.00
14/10/2022,14/10/2022,ATM/WDL/95122239/HDFC ATM KORAMANGALA,TXN0258519,1680.00,,1129471.00
14/10/2022,15/10/2022,NEFT/761407780091/RESHMA KHAN/SBIN0684317/81369890991299,TXN0258520,79.00,,1129392.00
14/10/2022,14/10/2022,CHQ NO 685860 CLEARING,TXN0258521,1250.00,,1128142.00
14/10/2022,15/10/2022,UPI/DR/54687196/FARHAN KHAN/SBIN0684317/farhan154@paytm,TXN0258522,49.00,,1128093.00
14/10/2022,14/10/2022,UPI/DR/99044346/MOHAN DAS/SBIN0684317/mohan950@paytm,TXN0258523,79.00,,1128014.00
15/10/2022,15/10/2022,NEFT/75546865/MOHAN DAS/SBIN0684317/21054271485142,TXN0258524,,1200.00,1129214.00
15/10/2022,15/10/2022,NEFT/6472763510/NIKHIL GUPTA/SBIN0684317/19339923897348,TXN0258525,999.00,,1128215.00
15/10/2022,16/10/2022,UPI/DR/13154558/ANAND KUMAR/SBIN0684317/anand703@okaxis,TXN0258526,49.00,,1128166.00
16/10/2022,16/10/2022,NEFT/29136667/DEEPA NAIR/SBIN0684317/35471486063170,TXN0258527,,11200.00,1139366.00
16/10/2022,16/10/2022,CHQ NO 985764 CLEARING,TXN0258528,449.00,,1138917.00
16/10/2022,16/10/2022,ATM/WDL/740715780682/HDFC ATM KORAMANGALA,TXN0258529,249.00,,1138668.00
16/10/2022,16/10/2022,ATM/WDL/7771459021/HDFC ATM KORAMANGALA,TXN0258530,1250.00,,1137418.00
16/10/2022,17/10/2022,UPI/CR/13378671/USHA RANI/SBIN0684317/usha270@oksbi,TXN0258531,,24000.00,1161418.00
18/10/2022,18/10/2022,UPI/DR/666034021960/SAVITHA DEVI/SBIN0684317/savitha625@ybl,TXN0258532,7800.00,,1153618.00
18/10/2022,18/10/2022,IMPS/P2P/468406989511/ARCHANA PILLAI/9181685357,TXN0258533,,32000.00,1185618.00
18/10/2022,18/10/2022,ATM/WDL/490030329953/SBI ATM JAYANAGAR BLR,TXN0258534,449.00,,1185169.00
18/10/2022,18/10/2022,UPI/DR/86977097/RAJESH VERMA/SBIN0684317/rajesh511@okaxis,TXN0258535,120.00,,1185049.00
19/10/2022,19/10/2022,UPI/DR/6994752258/KAVERI MENON/SBIN0684317/kaveri673@ybl,TXN0258536,5200.00,,1179849.00
19/10/2022,20/10/2022,CHQ NO 076912 CLEARING,TXN0258537,5200.00,,1174649.00
19/10/2022,20/10/2022,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0258538,,4800.00,1179449.00
19/10/2022,19/10/2022,UPI/DR/0141254859/BINDHU NAIR/SBIN0684317/bindhu857@okaxis,TXN0258539,999.00,,1178450.00
19/10/2022,20/10/2022,ATM/WDL/46997093/CANARA ATM MYSURU,TXN0258540,3499.00,,1174951.00
19/10/2022,19/10/2022,UPI/DR/706546823192/NIKHIL GUPTA/SBIN0684317/nikhil430@ybl,TXN0258541,699.00,,1174252.00
19/10/2022,19/10/2022,UPI/DR/73816626/PREETHI IYER/SBIN0684317/preethi701@ybl,TXN0258542,120.00,,1174132.00
19/10/2022,20/10/2022,UPI/DR/1167932359/AYESHA KHAN/SBIN0684317/ayesha753@okaxis,TXN0258543,1680.00,,1172452.00
20/10/2022,20/10/2022,ATM/WDL/415880380780/CANARA ATM MYSURU,TXN0258544,249.00,,1172203.00
20/10/2022,20/10/2022,NEFT/1918138749/SANJANA HEGDE/SBIN0684317/85524162407224,TXN0258545,,2500.00,1174703.00
20/10/2022,20/10/2022,NEFT/84452894/VENKAT RAO/SBIN0684317/09847727259417,TXN0258546,,7600.00,1182303.00
20/10/2022,20/10/2022,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0258547,,4800.00,1187103.00
21/10/2022,21/10/2022,ATM/WDL/4183806209/HDFC ATM KORAMANGALA,TXN0258548,850.00,,1186253.00
21/10/2022,22/10/2022,NEFT/881200279141/MEENA IYER/SBIN0684317/12118246193619,TXN0258549,2380.00,,1183873.00
21/10/2022,21/10/2022,IMPS/P2P/9625120157/GEETA DEVI/9750444486,TXN0258550,,7600.00,1191473.00
22/10/2022,23/10/2022,UPI/DR/788889116005/GOPAL VERMA/SBIN0684317/gopal275@oksbi,TXN0258551,1250.00,,1190223.00
22/10/2022,23/10/2022,UPI/DR/81760562/HARISH MENON/SBIN0684317/harish721@paytm,TXN0258552,449.00,,1189774.00
23/10/2022,23/10/2022,NEFT/274931227997/SUNITA DEVI/SBIN0684317/95006286251718,TXN0258553,120.00,,1189654.00
23/10/2022,24/10/2022,CHQ NO 410995 CLEARING,TXN0258554,850.00,,1188804.00
23/10/2022,23/10/2022,UPI/DR/989597257679/RAMESH GOWDA/SBIN0684317/ramesh524@ybl,TXN0258555,850.00,,1187954.00
23/10/2022,23/10/2022,UPI/DR/3573191352/VENKAT RAO/SBIN0684317/venkat526@paytm,TXN0258556,449.00,,1187505.00
