Date,Narration,Ref,Withdrawal,Deposit,Balance
24/10/2022,UPI/DR/4271955428/BABU LAL/KKBK0283526/babu386@okhdfc,TXN0273774,699.00,,1208831.50
24/10/2022,ATM/WDL/12203721/SBI ATM JAYANAGAR BLR,TXN0273775,120.00,,1208711.50
24/10/2022,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0273776,,1200.00,1209911.50
24/10/2022,UPI/DR/1194583903/SHEELA DEVI/KKBK0283526/sheela628@ybl,TXN0273777,1250.00,,1208661.50
25/10/2022,NEFT/081627540940/RAJENDRA PRASAD/KKBK0283526/50043163457676,TXN0273778,,11200.00,1219861.50
25/10/2022,UPI/DR/42329529/FATIMA SHEIKH/KKBK0283526/fatima886@okhdfc,TXN0273779,7800.00,,1212061.50
25/10/2022,NEFT/1867059086/AYESHA KHAN/KKBK0283526/43742010342455,TXN0273780,699.00,,1211362.50
26/10/2022,NEFT/8836202929/RANJIT SINGH/KKBK0283526/01398722572836,TXN0273781,1250.00,,1210112.50
26/10/2022,NEFT/95048755/RAMESH GOWDA/KKBK0283526/09723028630506,TXN0273782,,1200.00,1211312.50
26/10/2022,IMPS/P2P/5598293592/ANAND KUMAR/7496022435,TXN0273783,,1200.00,1212512.50
26/10/2022,UPI/CR/29488704/SANTOSH KUMAR/KKBK0283526/santosh422@paytm,TXN0273784,,4800.00,1217312.50
27/10/2022,UPI/DR/610505419382/KAVITHA RAO/KKBK0283526/kavitha647@ybl,TXN0273785,1680.00,,1215632.50
28/10/2022,UPI/CR/8828160893/ROHIT SHARMA/KKBK0283526/rohit888@oksbi,TXN0273786,,4800.00,1220432.50
28/10/2022,UPI/DR/95044756/MEERA PILLAI/KKBK0283526/meera611@okaxis,TXN0273787,310.00,,1220122.50
28/10/2022,ATM/WDL/76643219/CANARA ATM MYSURU,TXN0273788,249.00,,1219873.50
28/10/2022,UPI/DR/256357573864/RANJIT SINGH/KKBK0283526/ranjit333@okhdfc,TXN0273789,2380.00,,1217493.50
29/10/2022,NEFT/890015816804/GANESH KUMAR/KKBK0283526/54567083479048,TXN0273790,79.00,,1217414.50
29/10/2022,CHQ NO 188531 CLEARING,TXN0273791,310.00,,1217104.50
30/10/2022,NEFT/5749300757/DEEPAK JOSHI/KKBK0283526/02174329240384,TXN0273792,,4800.00,1221904.50
30/10/2022,UPI/DR/098276069093/TANVI RAO/KKBK0283526/tanvi809@ybl,TXN0273793,2380.00,,1219524.50
30/10/2022,ATM/WDL/9643686792/SBI ATM JAYANAGAR BLR,TXN0273794,2380.00,,1217144.50
30/10/2022,UPI/DR/7911756545/AYESHA KHAN/KKBK0283526/ayesha895@ybl,TXN0273795,1250.00,,1215894.50
30/10/2022,UPI/CR/434458879923/LATHA MURTHY/KKBK0283526/latha319@oksbi,TXN0273796,,11200.00,1227094.50
31/10/2022,UPI/DR/13835779/MALLIKA DAS/KKBK0283526/mallika200@ybl,TXN0273797,2380.00,,1224714.50
01/11/2022,CHQ NO 787027 CLEARING,TXN0273798,5200.00,,1219514.50
01/11/2022,UPI/DR/2984975964/SAVITHA DEVI/KKBK0283526/savitha306@ybl,TXN0273799,1250.00,,1218264.50
01/11/2022,ATM/WDL/872096978789/SBI ATM JAYANAGAR BLR,TXN0273800,7800.00,,1210464.50
01/11/2022,NEFT/5890113303/SHEELA DEVI/KKBK0283526/63026483006857,TXN0273801,120.00,,1210344.50
02/11/2022,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0273802,,32000.00,1242344.50
02/11/2022,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0273803,,2500.00,1244844.50
02/11/2022,IMPS/P2P/051351264327/USHA RANI/9326277766,TXN0273804,,2500.00,1247344.50
03/11/2022,CHQ NO 339594 CLEARING,TXN0273805,249.00,,1247095.50
03/11/2022,ATM/WDL/48074794/CANARA ATM MYSURU,TXN0273806,699.00,,1246396.50
03/11/2022,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0273807,,4800.00,1251196.50
03/11/2022,UPI/DR/5606238944/GEETA DEVI/KKBK0283526/geeta375@okaxis,TXN0273808,310.00,,1250886.50
04/11/2022,UPI/DR/16661742/RANJIT SINGH/KKBK0283526/ranjit413@oksbi,TXN0273809,249.00,,1250637.50
04/11/2022,ATM/WDL/424331379483/CANARA ATM MYSURU,TXN0273810,699.00,,1249938.50
05/11/2022,ATM/WDL/2816226108/SBI ATM JAYANAGAR BLR,TXN0273811,120.00,,1249818.50
05/11/2022,CHQ NO 086183 CLEARING,TXN0273812,120.00,,1249698.50
05/11/2022,UPI/DR/49102457/MEENA IYER/KKBK0283526/meena204@oksbi,TXN0273813,49.00,,1249649.50
05/11/2022,CHQ NO 054811 CLEARING,TXN0273814,249.00,,1249400.50
06/11/2022,UPI/DR/10916325/LAKSHMI VENKAT/KKBK0283526/lakshmi689@paytm,TXN0273815,449.00,,1248951.50
06/11/2022,UPI/DR/73197839/REKHA PILLAI/KKBK0283526/rekha220@okaxis,TXN0273816,999.00,,1247952.50
06/11/2022,IMPS/P2P/03042764/LAKSHMI VENKAT/8710132392,TXN0273817,,1200.00,1249152.50
06/11/2022,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0273818,,2500.00,1251652.50
06/11/2022,UPI/DR/77191310/RESHMA KHAN/KKBK0283526/reshma137@paytm,TXN0273819,449.00,,1251203.50
06/11/2022,UPI/CR/820770399717/RAJESH VERMA/KKBK0283526/rajesh983@paytm,TXN0273820,,18500.00,1269703.50
07/11/2022,UPI/DR/774546934857/PADMA RAO/KKBK0283526/padma221@okhdfc,TXN0273821,5200.00,,1264503.50
07/11/2022,NEFT/792525913230/SURESH BABU/KKBK0283526/20763096539094,TXN0273822,49.00,,1264454.50
07/11/2022,UPI/DR/4818882237/PRAKASH RAO/KKBK0283526/prakash577@okhdfc,TXN0273823,7800.00,,1256654.50
08/11/2022,UPI/CR/774305029267/ARCHANA PILLAI/KKBK0283526/archana179@paytm,TXN0273824,,4800.00,1261454.50
08/11/2022,NEFT/2664982840/USHA RANI/KKBK0283526/32204800476306,TXN0273825,,500.00,1261954.50
09/11/2022,CHQ NO 557408 CLEARING,TXN0273826,310.00,,1261644.50
09/11/2022,UPI/DR/192866500317/VENKAT RAO/KKBK0283526/venkat514@oksbi,TXN0273827,120.00,,1261524.50
09/11/2022,NEFT/418513012148/ARJUN MEHTA,TXN0273828,2500.00,,1259024.50
10/11/2022,ATM/WDL/8231522133/CANARA ATM MYSURU,TXN0273829,310.00,,1258714.50
10/11/2022,ATM/WDL/143654921227/SBI ATM JAYANAGAR BLR,TXN0273830,3499.00,,1255215.50
10/11/2022,UPI/DR/7418778361/TANVI RAO/KKBK0283526/tanvi774@ybl,TXN0273831,850.00,,1254365.50
10/11/2022,CHQ NO 656067 CLEARING,TXN0273832,3499.00,,1250866.50
11/11/2022,UPI/DR/78945549/REKHA PILLAI/KKBK0283526/rekha856@okaxis,TXN0273833,49.00,,1250817.50
11/11/2022,REVERSAL-NEFT/PENDING_REV_34388711,TXN0273834,,2500.00,1253317.50
11/11/2022,ATM/WDL/4818019658/HDFC ATM KORAMANGALA,TXN0273835,5200.00,,1248117.50
11/11/2022,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0273836,,18500.00,1266617.50
12/11/2022,NEFT/347976734976/BINDHU NAIR/KKBK0283526/54441209210856,TXN0273837,5200.00,,1261417.50
12/11/2022,NEFT/281685931172/SANTOSH KUMAR/KKBK0283526/73428455703020,TXN0273838,1250.00,,1260167.50
12/11/2022,NEFT/65341541/LATHA MURTHY/KKBK0283526/31400912997813,TXN0273839,249.00,,1259918.50
13/11/2022,UPI/DR/118650935487/TANVI RAO/KKBK0283526/tanvi933@paytm,TXN0273840,5200.00,,1254718.50
13/11/2022,UPI/DR/109201672899/REKHA PILLAI/KKBK0283526/rekha691@oksbi,TXN0273841,449.00,,1254269.50
13/11/2022,UPI/DR/28049164/MEENA IYER/KKBK0283526/meena98@okaxis,TXN0273842,449.00,,1253820.50
13/11/2022,NEFT/0066496238/NIKHIL GUPTA/KKBK0283526/10974015926776,TXN0273843,,11200.00,1265020.50
13/11/2022,IMPS/P2P/1595175878/SUSHMA RAO/8055443604,TXN0273844,,7600.00,1272620.50
14/11/2022,IMPS/P2P/9048730199/GEETA DEVI/9116306769,TXN0273845,,24000.00,1296620.50
14/11/2022,NEFT/873706225557/DEEPA NAIR/KKBK0283526/75515879171146,TXN0273846,120.00,,1296500.50
14/11/2022,UPI/CR/156830687465/RANJIT SINGH/KKBK0283526/ranjit530@okaxis,TXN0273847,,1200.00,1297700.50
14/11/2022,UPI/DR/2050910771/HARISH MENON/KKBK0283526/harish173@ybl,TXN0273848,1680.00,,1296020.50
15/11/2022,NEFT/9548453761/RAVI KUMAR SHARMA/KKBK0283526/96984411595663,TXN0273849,3499.00,,1292521.50
15/11/2022,UPI/DR/63163048/ADITYA KUMAR/KKBK0283526/aditya32@oksbi,TXN0273850,999.00,,1291522.50
15/11/2022,NEFT/29292279/MEENA IYER/KKBK0283526/56105231891594,TXN0273851,,11200.00,1302722.50
15/11/2022,UPI/DR/194645589898/TARA SINGH/KKBK0283526/tara37@okaxis,TXN0273852,7800.00,,1294922.50
15/11/2022,UPI/DR/48080192/MOHAMMED IRFAN/KKBK0283526/mohammed212@ybl,TXN0273853,310.00,,1294612.50
15/11/2022,CHQ NO 464897 CLEARING,TXN0273854,850.00,,1293762.50
16/11/2022,UPI/DR/260333922535/IMRAN KHAN/KKBK0283526/imran864@okhdfc,TXN0273855,79.00,,1293683.50
16/11/2022,ATM/WDL/47089162/SBI ATM JAYANAGAR BLR,TXN0273856,699.00,,1292984.50
16/11/2022,UPI/DR/481417987296/TANVI RAO/KKBK0283526/tanvi14@paytm,TXN0273857,310.00,,1292674.50
17/11/2022,UPI/DR/92596721/GEETA DEVI/KKBK0283526/geeta353@okhdfc,TXN0273858,1250.00,,1291424.50
17/11/2022,NEFT/249980981946/VINAY PATIL/KKBK0283526/73340131323177,TXN0273859,,24000.00,1315424.50
17/11/2022,NEFT/16592516/SUNIL YADAV/KKBK0283526/79190846411151,TXN0273860,,11200.00,1326624.50
17/11/2022,UPI/DR/1771503929/ARUN SHARMA/KKBK0283526/arun66@okhdfc,TXN0273861,79.00,,1326545.50
17/11/2022,UPI/CR/31598122/KIRAN REDDY/KKBK0283526/kiran232@okaxis,TXN0273862,,500.00,1327045.50
18/11/2022,NEFT/1068519555/SUNIL YADAV/KKBK0283526/05595839666882,TXN0273863,,11200.00,1338245.50
18/11/2022,CHQ NO 316531 CLEARING,TXN0273864,79.00,,1338166.50
19/11/2022,UPI/DR/70046081/SANTOSH KUMAR/KKBK0283526/santosh867@ybl,TXN0273865,5200.00,,1332966.50
19/11/2022,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0273866,,4800.00,1337766.50
19/11/2022,NEFT/077961901132/REKHA PILLAI/KKBK0283526/48970926257472,TXN0273867,999.00,,1336767.50
19/11/2022,IMPS/P2P/224049287968/PRIYA NAIR/7588798832,TXN0273868,,32000.00,1368767.50
19/11/2022,UPI/DR/7339857357/RAHUL SINGH/KKBK0283526/rahul299@paytm,TXN0273869,5200.00,,1363567.50
19/11/2022,NEFT/75979126/VINAY PATIL/KKBK0283526/58510908965029,TXN0273870,249.00,,1363318.50
19/11/2022,UPI/DR/689628469657/PRAKASH RAO/KKBK0283526/prakash976@okaxis,TXN0273871,120.00,,1363198.50
20/11/2022,ATM/WDL/762525181754/SBI ATM JAYANAGAR BLR,TXN0273872,449.00,,1362749.50
20/11/2022,CHQ NO 611341 CLEARING,TXN0273873,699.00,,1362050.50
22/11/2022,NEFT/82335840/TARA SINGH/KKBK0283526/84194885434324,TXN0273874,,24000.00,1386050.50
23/11/2022,CHQ NO 504615 CLEARING,TXN0273875,999.00,,1385051.50
24/11/2022,CHQ NO 639326 CLEARING,TXN0273876,2380.00,,1382671.50
24/11/2022,ATM/WDL/408769363183/CANARA ATM MYSURU,TXN0273877,449.00,,1382222.50
24/11/2022,NEFT/30741500/SANJANA HEGDE/KKBK0283526/71101397959864,TXN0273878,,18500.00,1400722.50
24/11/2022,UPI/DR/2265396357/VINAY PATIL/KKBK0283526/vinay654@ybl,TXN0273879,49.00,,1400673.50
25/11/2022,UPI/DR/81417190/RAVI KUMAR SHARMA/KKBK0283526/ravi700@ybl,TXN0273880,49.00,,1400624.50
25/11/2022,UPI/DR/46287901/RANJIT SINGH/KKBK0283526/ranjit747@okaxis,TXN0273881,7800.00,,1392824.50
27/11/2022,CHQ NO 042038 CLEARING,TXN0273882,249.00,,1392575.50
27/11/2022,NEFT/066714547156/RAHUL SINGH/KKBK0283526/92371032485814,TXN0273883,999.00,,1391576.50
27/11/2022,NEFT/688673721460/GANESH KUMAR/KKBK0283526/55747131051519,TXN0273884,,24000.00,1415576.50
27/11/2022,NEFT/6192424851/SUSHMA RAO/KKBK0283526/11123365780603,TXN0273885,,500.00,1416076.50
27/11/2022,IMPS/P2P/012693091605/SMITHA PILLAI/9782508119,TXN0273886,,1200.00,1417276.50
27/11/2022,NEFT/135179077281/DEEPAK JOSHI/KKBK0283526/42329440578835,TXN0273887,,850.00,1418126.50
28/11/2022,NEFT/03365683/USHA RANI/KKBK0283526/44982369532222,TXN0273888,79.00,,1418047.50
28/11/2022,CHQ NO 526450 CLEARING,TXN0273889,2380.00,,1415667.50
28/11/2022,IMPS/P2P/721948968575/GOPAL VERMA/7108158713,TXN0273890,,4800.00,1420467.50
28/11/2022,NEFT/21104259/RANJIT SINGH/KKBK0283526/95767446794852,TXN0273891,,11200.00,1431667.50
29/11/2022,CHQ NO 519034 CLEARING,TXN0273892,1680.00,,1429987.50
29/11/2022,ATM/WDL/87395185/CANARA ATM MYSURU,TXN0273893,2380.00,,1427607.50
30/11/2022,UPI/CR/3871556605/RAVI KUMAR SHARMA/KKBK0283526/ravi13@okhdfc,TXN0273894,,18500.00,1446107.50
30/11/2022,ATM/WDL/365878518912/HDFC ATM KORAMANGALA,TXN0273895,999.00,,1445108.50
01/12/2022,NEFT/374924003804/SHAHID KHAN/KKBK0283526/33530790151871,TXN0273896,7800.00,,1437308.50
01/12/2022,ATM/WDL/7603523084/SBI ATM JAYANAGAR BLR,TXN0273897,49.00,,1437259.50
01/12/2022,UPI/CR/1797915652/NADIA HUSSAIN/KKBK0283526/nadia261@ybl,TXN0273898,,11200.00,1448459.50
01/12/2022,ATM/WDL/8254260774/SBI ATM JAYANAGAR BLR,TXN0273899,699.00,,1447760.50
02/12/2022,ATM/WDL/6296674799/CANARA ATM MYSURU,TXN0273900,79.00,,1447681.50
02/12/2022,CHQ NO 279992 CLEARING,TXN0273901,699.00,,1446982.50
02/12/2022,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0273902,,850.00,1447832.50
03/12/2022,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0273903,,2500.00,1450332.50
03/12/2022,UPI/CR/4529869778/BABU LAL/KKBK0283526/babu329@okaxis,TXN0273904,,2500.00,1452832.50
03/12/2022,NEFT/481607345924/TANVI RAO/KKBK0283526/08157146280608,TXN0273905,2380.00,,1450452.50
04/12/2022,ATM/WDL/975904532405/CANARA ATM MYSURU,TXN0273906,120.00,,1450332.50
04/12/2022,IMPS/P2P/447222803421/VINAY PATIL/8188944318,TXN0273907,,1200.00,1451532.50
04/12/2022,CHQ NO 668034 CLEARING,TXN0273908,49.00,,1451483.50
04/12/2022,ATM/WDL/064543610089/HDFC ATM KORAMANGALA,TXN0273909,1680.00,,1449803.50
04/12/2022,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0273910,,1200.00,1451003.50
04/12/2022,NEFT/090785841219/SANTOSH KUMAR/KKBK0283526/18496135143249,TXN0273911,,11200.00,1462203.50
04/12/2022,CHQ NO 912060 CLEARING,TXN0273912,79.00,,1462124.50
05/12/2022,ATM/WDL/640739645452/HDFC ATM KORAMANGALA,TXN0273913,120.00,,1462004.50
06/12/2022,CHQ NO 780508 CLEARING,TXN0273914,850.00,,1461154.50
06/12/2022,UPI/DR/483432877168/GANESH KUMAR/KKBK0283526/ganesh950@paytm,TXN0273915,1680.00,,1459474.50
07/12/2022,UPI/DR/0090582190/PRAKASH RAO/KKBK0283526/prakash924@ybl,TXN0273916,850.00,,1458624.50
07/12/2022,UPI/DR/6410560892/SHAHID KHAN/KKBK0283526/shahid748@okaxis,TXN0273917,449.00,,1458175.50
07/12/2022,IMPS/P2P/45331287/IMRAN KHAN/8844889535,TXN0273918,,32000.00,1490175.50
08/12/2022,IMPS/P2P/402265562108/BABU LAL/9722759787,TXN0273919,,7600.00,1497775.50
08/12/2022,NEFT/9116866052/LALITHA DEVI/KKBK0283526/99037159797298,TXN0273920,5200.00,,1492575.50
09/12/2022,IMPS/P2P/741430332215/RANJIT SINGH/9331039327,TXN0273921,,2500.00,1495075.50
09/12/2022,IMPS/P2P/826884699961/VINAY PATIL/7937256101,TXN0273922,,11200.00,1506275.50
10/12/2022,UPI/DR/770207479747/KAVYA REDDY/KKBK0283526/kavya371@okaxis,TXN0273923,49.00,,1506226.50
11/12/2022,UPI/DR/1320337344/BINDHU NAIR/KKBK0283526/bindhu286@okhdfc,TXN0273924,2380.00,,1503846.50
12/12/2022,UPI/DR/529176720472/SMITHA PILLAI/KKBK0283526/smitha865@paytm,TXN0273925,999.00,,1502847.50
12/12/2022,NEFT/79436763/SUNIL YADAV/KKBK0283526/21646706341212,TXN0273926,,11200.00,1514047.50
12/12/2022,UPI/CR/43997873/SUNITA DEVI/KKBK0283526/sunita718@okaxis,TXN0273927,,2500.00,1516547.50
12/12/2022,NEFT/4037283140/LATHA MURTHY/KKBK0283526/62675047416601,TXN0273928,,11200.00,1527747.50
12/12/2022,UPI/DR/5892032058/AYESHA KHAN/KKBK0283526/ayesha932@okhdfc,TXN0273929,3499.00,,1524248.50
13/12/2022,CHQ NO 717033 CLEARING,TXN0273930,449.00,,1523799.50
13/12/2022,ATM/WDL/48725522/HDFC ATM KORAMANGALA,TXN0273931,310.00,,1523489.50
14/12/2022,IMPS/P2P/766344516974/NILESH KULKARNI/7157027377,TXN0273932,,11200.00,1534689.50
14/12/2022,CHQ NO 724669 CLEARING,TXN0273933,1680.00,,1533009.50
14/12/2022,IMPS/P2P/7522591834/MEENA IYER/8343583701,TXN0273934,,4800.00,1537809.50
14/12/2022,ATM/WDL/53477141/SBI ATM JAYANAGAR BLR,TXN0273935,49.00,,1537760.50
15/12/2022,UPI/CR/85102938/MOHAN DAS/KKBK0283526/mohan358@oksbi,TXN0273936,,18500.00,1556260.50
16/12/2022,CHQ NO 305608 CLEARING,TXN0273937,449.00,,1555811.50
16/12/2022,UPI/CR/11874264/PADMA RAO/KKBK0283526/padma369@okhdfc,TXN0273938,,1200.00,1557011.50
16/12/2022,CHQ NO 880480 CLEARING,TXN0273939,5200.00,,1551811.50
16/12/2022,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0273940,,32000.00,1583811.50
16/12/2022,NEFT/88912759/GOPAL VERMA/KKBK0283526/72327076561456,TXN0273941,1680.00,,1582131.50
17/12/2022,NEFT/30241223/ARCHANA PILLAI/KKBK0283526/42345153274792,TXN0273942,,7600.00,1589731.50
17/12/2022,UPI/DR/9104256721/DEEPA NAIR/KKBK0283526/deepa234@oksbi,TXN0273943,120.00,,1589611.50
17/12/2022,CHQ NO 632738 CLEARING,TXN0273944,449.00,,1589162.50
17/12/2022,NEFT/803137845823/REKHA PILLAI/KKBK0283526/57405511596474,TXN0273945,7800.00,,1581362.50
18/12/2022,CHQ NO 714309 CLEARING,TXN0273946,699.00,,1580663.50
18/12/2022,UPI/DR/3736292035/GANESH KUMAR/KKBK0283526/ganesh462@okaxis,TXN0273947,120.00,,1580543.50
18/12/2022,NEFT/1232230303/HARISH MENON/KKBK0283526/53950803898553,TXN0273948,249.00,,1580294.50
18/12/2022,NEFT/013831476572/USHA RANI/KKBK0283526/76396675638964,TXN0273949,1250.00,,1579044.50
18/12/2022,UPI/DR/947913836990/SHEELA DEVI/KKBK0283526/sheela502@okhdfc,TXN0273950,120.00,,1578924.50
18/12/2022,UPI/CR/29434243/MOHAMMED IRFAN/KKBK0283526/mohammed574@okhdfc,TXN0273951,,18500.00,1597424.50
19/12/2022,NEFT/291637717546/SHAHID KHAN/KKBK0283526/24672259236386,TXN0273952,120.00,,1597304.50
20/12/2022,NEFT/179869148270/RAVI KUMAR SHARMA/KKBK0283526/02019883298894,TXN0273953,1250.00,,1596054.50
20/12/2022,CHQ NO 033455 CLEARING,TXN0273954,120.00,,1595934.50
20/12/2022,UPI/DR/99511013/PRAKASH RAO/KKBK0283526/prakash586@okaxis,TXN0273955,2380.00,,1593554.50
20/12/2022,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0273956,,11200.00,1604754.50
20/12/2022,ATM/WDL/51554966/HDFC ATM KORAMANGALA,TXN0273957,1250.00,,1603504.50
20/12/2022,UPI/CR/947648516845/POOJA SHARMA/KKBK0283526/pooja806@paytm,TXN0273958,,18500.00,1622004.50
20/12/2022,CHQ NO 563483 CLEARING,TXN0273959,1250.00,,1620754.50
21/12/2022,IMPS/P2P/22336296/VIKRAM NAIR/8652790248,TXN0273960,,4800.00,1625554.50
21/12/2022,ATM/WDL/02107366/SBI ATM JAYANAGAR BLR,TXN0273961,1680.00,,1623874.50
22/12/2022,NEFT/4447260677/RAJESH VERMA/KKBK0283526/78728788053623,TXN0273962,,850.00,1624724.50
22/12/2022,NEFT/905479483603/RAVI KUMAR SHARMA/KKBK0283526/34875155299788,TXN0273963,2380.00,,1622344.50
23/12/2022,UPI/CR/88842091/SANTOSH KUMAR/KKBK0283526/santosh956@okhdfc,TXN0273964,,500.00,1622844.50
23/12/2022,NEFT/59661204/NILESH KULKARNI/KKBK0283526/80504406389776,TXN0273965,2380.00,,1620464.50
23/12/2022,UPI/DR/0900856013/MEERA PILLAI/KKBK0283526/meera376@okaxis,TXN0273966,850.00,,1619614.50
23/12/2022,UPI/DR/8427606459/TARA SINGH/KKBK0283526/tara845@oksbi,TXN0273967,850.00,,1618764.50
23/12/2022,UPI/DR/84195782/DEEPAK JOSHI/KKBK0283526/deepak12@okhdfc,TXN0273968,850.00,,1617914.50
24/12/2022,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0273969,,1200.00,1619114.50
24/12/2022,NEFT/454334439440/ANITHA KRISHNAN/KKBK0283526/48127431806398,TXN0273970,,24000.00,1643114.50
25/12/2022,NEFT/238129267670/ANAND KUMAR/KKBK0283526/02968260869159,TXN0273971,,7600.00,1650714.50
25/12/2022,UPI/DR/96968065/SAVITHA DEVI/KKBK0283526/savitha79@okaxis,TXN0273972,850.00,,1649864.50
25/12/2022,UPI/CR/186309711076/VIKRAM NAIR/KKBK0283526/vikram228@okaxis,TXN0273973,,18500.00,1668364.50
25/12/2022,UPI/DR/71581356/POOJA SHARMA/KKBK0283526/pooja595@paytm,TXN0273974,310.00,,1668054.50
25/12/2022,ATM/WDL/0042671819/CANARA ATM MYSURU,TXN0273975,850.00,,1667204.50
25/12/2022,CHQ NO 805246 CLEARING,TXN0273976,699.00,,1666505.50
25/12/2022,UPI/DR/707078635367/VIKRAM NAIR/KKBK0283526/vikram295@okaxis,TXN0273977,310.00,,1666195.50
25/12/2022,NEFT/907810874949/KIRAN REDDY/KKBK0283526/54385622906909,TXN0273978,,1200.00,1667395.50
26/12/2022,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0273979,,2500.00,1669895.50
26/12/2022,NEFT/7320518551/LATHA MURTHY/KKBK0283526/06032754063674,TXN0273980,,7600.00,1677495.50
27/12/2022,NEFT/7152499228/MOHAN DAS/KKBK0283526/26619751186982,TXN0273981,,7600.00,1685095.50
27/12/2022,ATM/WDL/613753145988/CANARA ATM MYSURU,TXN0273982,449.00,,1684646.50
28/12/2022,ATM/WDL/5036235216/HDFC ATM KORAMANGALA,TXN0273983,999.00,,1683647.50
28/12/2022,NEFT/67033972/DEEPA NAIR/KKBK0283526/13324357051769,TXN0273984,449.00,,1683198.50
28/12/2022,ATM/WDL/123537911517/SBI ATM JAYANAGAR BLR,TXN0273985,249.00,,1682949.50
28/12/2022,UPI/DR/746541453646/SURESH BABU/KKBK0283526/suresh349@okaxis,TXN0273986,120.00,,1682829.50
29/12/2022,CHQ NO 514137 CLEARING,TXN0273987,249.00,,1682580.50
30/12/2022,ATM/WDL/8205066589/HDFC ATM KORAMANGALA,TXN0273988,2380.00,,1680200.50
30/12/2022,UPI/DR/4536981449/MALLIKA DAS/KKBK0283526/mallika866@okhdfc,TXN0273989,3499.00,,1676701.50
30/12/2022,ATM/WDL/821392483628/SBI ATM JAYANAGAR BLR,TXN0273990,699.00,,1676002.50
30/12/2022,UPI/DR/01258268/TARA SINGH/KKBK0283526/tara306@ybl,TXN0273991,2380.00,,1673622.50
30/12/2022,NEFT/17566272/LALITHA DEVI/KKBK0283526/01839753999393,TXN0273992,,500.00,1674122.50
31/12/2022,ATM/WDL/1999240525/SBI ATM JAYANAGAR BLR,TXN0273993,310.00,,1673812.50
31/12/2022,UPI/DR/06362685/FATIMA SHEIKH/KKBK0283526/fatima229@okaxis,TXN0273994,850.00,,1672962.50
31/12/2022,NEFT/204122573569/ARJUN MEHTA/KKBK0283526/68671196552814,TXN0273995,79.00,,1672883.50
01/01/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0273996,,7600.00,1680483.50
01/01/2023,UPI/CR/03945208/NAVEEN KUMAR/KKBK0283526/naveen492@okaxis,TXN0273997,,18500.00,1698983.50
01/01/2023,UPI/CR/999653457729/MOHAN DAS/KKBK0283526/mohan797@ybl,TXN0273998,,18500.00,1717483.50
02/01/2023,IMPS/P2P/5824458444/FATIMA SHEIKH/9124566435,TXN0273999,,850.00,1718333.50
02/01/2023,ATM/WDL/6233311889/SBI ATM JAYANAGAR BLR,TXN0274000,850.00,,1717483.50
02/01/2023,NEFT/220989360504/NIKHIL GUPTA/KKBK0283526/14424129053375,TXN0274001,7800.00,,1709683.50
02/01/2023,ATM/WDL/3799029908/CANARA ATM MYSURU,TXN0274002,79.00,,1709604.50
02/01/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274003,,850.00,1710454.50
02/01/2023,UPI/CR/2003236696/TANVI RAO/KKBK0283526/tanvi207@ybl,TXN0274004,,500.00,1710954.50
03/01/2023,UPI/DR/815136756419/RAVI KUMAR SHARMA/KKBK0283526/ravi73@okhdfc,TXN0274005,1680.00,,1709274.50
04/01/2023,UPI/DR/6743573683/DIVYA MENON/KKBK0283526/divya271@ybl,TXN0274006,3499.00,,1705775.50
04/01/2023,UPI/DR/043196673822/SUSHMA RAO/KKBK0283526/sushma478@paytm,TXN0274007,2380.00,,1703395.50
05/01/2023,UPI/DR/79026338/GEETA DEVI/KKBK0283526/geeta846@ybl,TXN0274008,1250.00,,1702145.50
05/01/2023,ATM/WDL/9457734766/HDFC ATM KORAMANGALA,TXN0274009,49.00,,1702096.50
05/01/2023,NEFT/8837800093/MEERA PILLAI/KKBK0283526/47460787776754,TXN0274010,,18500.00,1720596.50
05/01/2023,NEFT/5372197212/FATIMA SHEIKH/KKBK0283526/43078330514554,TXN0274011,5200.00,,1715396.50
05/01/2023,IMPS/P2P/1804587761/NIKHIL GUPTA/7495308283,TXN0274012,,32000.00,1747396.50
06/01/2023,UPI/DR/538624381512/SURESH NAIR/KKBK0283526/suresh279@ybl,TXN0274013,49.00,,1747347.50
07/01/2023,CHQ NO 199877 CLEARING,TXN0274014,2380.00,,1744967.50
